taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis riparia,Smith,20183,NA,1,NA,1,1,3
Vitis riparia,Franklin,31061,NA,NA,NA,1,1,2
Vitis riparia,Phillips,20147,NA,2,NA,1,1,4
Vitis riparia,Harlan,31083,NA,1,NA,1,1,3
Vitis riparia,Norton,20137,NA,3,NA,1,1,5
Vitis riparia,Decatur,20039,NA,4,NA,1,1,6
Vitis riparia,Red Willow,31145,NA,1,NA,1,1,3
Vitis riparia,Rawlins,20153,NA,1,NA,1,1,3
Vitis riparia,Cimarron,40025,NA,3,NA,1,NA,4
Vitis riparia,Beaver,40007,NA,1,3,1,1,6
Vitis riparia,Harmon,40057,NA,NA,NA,1,NA,1
Vitis riparia,Wheeler,48483,NA,NA,NA,1,NA,1
Vitis riparia,Roger Mills,40129,3,3,2,1,NA,9
Vitis riparia,Hemphill,48211,NA,NA,NA,1,NA,1
Vitis riparia,Ellis,40045,NA,1,NA,1,NA,2
Vitis riparia,Jackson,40065,NA,NA,NA,1,NA,1
Vitis riparia,Tillman,40141,NA,NA,NA,1,NA,1
Vitis riparia,Clay,48077,NA,2,NA,1,NA,3
Vitis riparia,McCurtain,40089,NA,1,NA,1,NA,2
Vitis riparia,Bowie,48037,NA,1,NA,1,NA,2
Vitis riparia,Red River,48387,NA,2,NA,1,NA,3
Vitis riparia,Marshall,40095,NA,1,NA,1,NA,2
Vitis riparia,Grayson,48181,NA,2,NA,1,NA,3
Vitis riparia,Cooke,48097,NA,1,NA,NA,NA,1
Vitis riparia,Bryan,40013,NA,NA,NA,1,1,2
Vitis riparia,Cherokee,20021,NA,6,NA,1,1,8
Vitis riparia,Labette,20099,NA,3,NA,1,1,5
Vitis riparia,Nowata,40105,NA,NA,NA,1,1,2
Vitis riparia,Montgomery,20125,NA,10,NA,1,1,12
Vitis riparia,Washington,40147,NA,NA,NA,1,NA,1
Vitis riparia,Chautauqua,20019,NA,2,NA,1,1,4
Vitis riparia,Osage,40113,NA,1,NA,1,NA,2
Vitis riparia,Cowley,20035,NA,3,NA,1,1,5
Vitis riparia,Kay,40071,NA,NA,NA,1,1,2
Vitis riparia,Sumner,20191,NA,3,NA,1,1,5
Vitis riparia,Grant,40053,NA,1,NA,1,1,3
Vitis riparia,Alfalfa,40003,NA,1,2,1,1,5
Vitis riparia,Barber,20007,NA,5,5,1,1,12
Vitis riparia,Woods,40151,NA,6,3,1,1,11
Vitis riparia,Comanche,20033,NA,2,NA,1,1,4
Vitis riparia,Harper,40059,NA,1,1,1,1,4
Vitis riparia,Clark,20025,NA,1,3,1,1,6
Vitis riparia,Meade,20119,NA,3,NA,1,1,5
Vitis riparia,Minnehaha,46099,6,NA,NA,1,1,8
Vitis riparia,Lyon,19119,NA,NA,NA,1,1,2
Vitis riparia,Lincoln,46083,1,NA,NA,NA,NA,1
Vitis riparia,Sioux,19167,1,NA,NA,1,1,3
Vitis riparia,Plymouth,19149,1,NA,NA,1,1,3
Vitis riparia,Woodbury,19193,2,1,NA,1,NA,4
Vitis riparia,Harrison,19085,NA,2,NA,1,1,4
Vitis riparia,Washington,31177,1,4,NA,1,1,7
Vitis riparia,Burt,31021,NA,1,NA,1,NA,2
Vitis riparia,Monona,19133,2,2,NA,1,1,6
Vitis riparia,Thurston,31173,NA,NA,NA,1,1,2
Vitis riparia,Pottawattamie,19155,3,1,NA,1,1,6
Vitis riparia,Fremont,19071,NA,2,NA,1,1,4
Vitis riparia,Otoe,31131,NA,9,NA,1,1,11
Vitis riparia,Cass,31025,NA,6,NA,1,1,8
Vitis riparia,Mills,19129,NA,NA,NA,1,1,2
Vitis riparia,Sarpy,31153,NA,2,NA,1,1,4
Vitis riparia,Douglas,31055,3,9,NA,1,1,14
Vitis riparia,Atchison,29005,NA,3,NA,1,1,5
Vitis riparia,Nemaha,31127,NA,5,NA,1,1,7
Vitis riparia,Holt,29087,NA,4,NA,1,1,6
Vitis riparia,Multnomah,41051,NA,NA,NA,1,1,2
Vitis riparia,Asotin,53003,NA,NA,NA,1,NA,1
Vitis riparia,Wallowa,41063,NA,2,NA,1,NA,3
Vitis riparia,Park,56029,NA,1,NA,NA,NA,1
Vitis riparia,Carbon,30009,NA,NA,NA,1,NA,1
Vitis riparia,Big Horn,30003,NA,NA,NA,1,1,2
Vitis riparia,Sheridan,56033,NA,3,NA,1,1,5
Vitis riparia,Campbell,56005,NA,1,NA,NA,NA,1
Vitis riparia,Allegan,26005,4,17,NA,1,1,23
Vitis riparia,Kenosha,55059,11,1,NA,1,1,14
Vitis riparia,Racine,55101,2,5,NA,1,1,9
Vitis riparia,Ottawa,26139,6,8,NA,1,1,16
Vitis riparia,Milwaukee,55079,54,13,NA,1,1,69
Vitis riparia,Muskegon,26121,2,11,NA,1,1,15
Vitis riparia,Ozaukee,55089,4,6,NA,1,1,12
Vitis riparia,Oceana,26127,1,1,NA,1,1,4
Vitis riparia,Sheboygan,55117,2,4,NA,1,1,8
Vitis riparia,Mason,26105,NA,8,NA,1,1,10
Vitis riparia,Manitowoc,55071,1,4,NA,1,1,7
Vitis riparia,Manistee,26101,NA,1,NA,1,NA,2
Vitis riparia,Kewaunee,55061,NA,1,NA,1,1,3
Vitis riparia,Benzie,26019,7,3,NA,1,1,12
Vitis riparia,Door,55029,5,1,NA,1,1,8
Vitis riparia,Leelanau,26089,19,3,NA,1,1,24
Vitis riparia,Delta,26041,NA,3,NA,1,1,5
Vitis riparia,Menominee,26109,NA,2,NA,1,1,4
Vitis riparia,Marinette,55075,4,NA,NA,1,1,6
Vitis riparia,Dickinson,26043,1,NA,NA,NA,NA,1
Vitis riparia,Florence,55037,NA,NA,NA,1,NA,1
Vitis riparia,Iron,26071,NA,1,NA,NA,NA,1
Vitis riparia,Vilas,55125,NA,NA,NA,1,NA,1
Vitis riparia,Gogebic,26053,4,NA,NA,1,NA,5
Vitis riparia,Iron,55051,NA,NA,NA,1,1,2
Vitis riparia,Ashland,55003,9,NA,NA,NA,NA,9
Vitis riparia,Ontonagon,26131,10,3,NA,1,1,15
Vitis riparia,Clark,29045,2,2,NA,1,1,6
Vitis riparia,Hancock,17067,NA,24,NA,1,1,26
Vitis riparia,Lewis,29111,NA,5,NA,1,1,7
Vitis riparia,Adams,17001,NA,12,NA,1,1,14
Vitis riparia,Marion,29127,NA,1,NA,1,NA,2
Vitis riparia,Pike,17149,NA,9,NA,1,1,11
Vitis riparia,Ralls,29173,NA,4,NA,1,1,6
Vitis riparia,Pike,29163,NA,6,NA,1,1,8
Vitis riparia,Calhoun,17013,NA,14,NA,1,1,16
Vitis riparia,Lincoln,29113,1,1,NA,1,1,4
Vitis riparia,Saint Charles,29183,NA,12,NA,1,1,14
Vitis riparia,Jersey,17083,NA,3,NA,1,1,5
Vitis riparia,Madison,17119,1,7,NA,1,1,10
Vitis riparia,Saint Louis,29189,NA,25,NA,1,1,27
Vitis riparia,Saint Louis,29510,NA,NA,NA,1,NA,1
Vitis riparia,Saint Clair,17163,NA,34,NA,1,NA,35
Vitis riparia,Monroe,17133,NA,3,NA,1,1,5
Vitis riparia,Jefferson,29099,NA,13,NA,1,NA,14
Vitis riparia,Randolph,17157,NA,4,NA,1,1,6
Vitis riparia,Perry,29157,NA,1,NA,NA,NA,1
Vitis riparia,Jackson,17077,2,5,NA,1,1,9
Vitis riparia,Union,17181,1,6,NA,1,1,9
Vitis riparia,Cape Girardeau,29031,NA,4,NA,1,1,6
Vitis riparia,Alexander,17003,NA,6,NA,1,1,8
Vitis riparia,Mississippi,29133,NA,NA,NA,1,NA,1
Vitis riparia,Ballard,21007,NA,1,NA,1,NA,2
Vitis riparia,Carlisle,21039,NA,2,NA,1,1,4
Vitis riparia,Hickman,21105,NA,1,NA,1,1,3
Vitis riparia,Fulton,21075,NA,2,NA,1,1,4
Vitis riparia,New Madrid,29143,NA,1,NA,1,NA,2
Vitis riparia,East Carroll,22035,NA,NA,NA,1,1,2
Vitis riparia,Madison,22065,NA,NA,NA,1,1,2
Vitis riparia,Warren,28149,1,NA,NA,NA,NA,1
Vitis riparia,Tensas,22107,NA,NA,NA,1,1,2
Vitis riparia,Adams,28001,1,2,NA,NA,NA,3
Vitis riparia,Concordia,22029,NA,NA,NA,1,1,2
Vitis riparia,West Feliciana,22125,NA,NA,NA,1,1,2
Vitis riparia,Saint Helena,22091,NA,NA,NA,1,1,2
Vitis riparia,Marion,28091,NA,1,NA,1,NA,2
Vitis riparia,Crittenden,05035,NA,NA,NA,1,1,2
Vitis riparia,DeSoto,28033,NA,1,NA,1,NA,2
Vitis riparia,Tunica,28143,NA,1,NA,NA,NA,1
Vitis riparia,Lee,05077,NA,1,NA,1,1,3
Vitis riparia,Phillips,05107,NA,6,NA,1,1,8
Vitis riparia,Desha,05041,NA,1,NA,1,1,3
Vitis riparia,Bolivar,28011,NA,7,NA,1,NA,8
Vitis riparia,Chicot,05017,NA,NA,NA,1,NA,1
Vitis riparia,Washington,28151,NA,1,NA,NA,NA,1
Vitis riparia,Mississippi,05093,NA,NA,NA,1,NA,1
Vitis riparia,Dyer,47045,NA,NA,NA,1,NA,1
Vitis riparia,Tipton,47167,NA,1,NA,1,1,3
Vitis riparia,Shelby,47157,NA,1,NA,1,1,3
Vitis riparia,Lake,47095,NA,2,NA,1,1,4
Vitis riparia,Andrew,29003,1,NA,NA,1,1,3
Vitis riparia,Buchanan,29021,2,1,NA,1,1,5
Vitis riparia,Atchison,20005,NA,3,NA,1,1,5
Vitis riparia,Platte,29165,1,NA,NA,1,1,3
Vitis riparia,Leavenworth,20103,NA,3,NA,1,1,5
Vitis riparia,Wyandotte,20209,NA,1,NA,1,1,3
Vitis riparia,Clay,29047,1,1,NA,1,1,4
Vitis riparia,Jackson,29095,1,8,NA,1,1,11
Vitis riparia,Johnson,20091,2,2,NA,1,1,6
Vitis riparia,Miami,20121,NA,3,NA,1,1,5
Vitis riparia,Bates,29013,NA,2,NA,1,1,4
Vitis riparia,Linn,20107,NA,2,NA,1,1,4
Vitis riparia,Vernon,29217,NA,NA,NA,1,1,2
Vitis riparia,Bourbon,20011,NA,4,NA,1,1,6
Vitis riparia,Crawford,20037,NA,8,NA,1,1,10
Vitis riparia,Barton,29011,NA,1,NA,1,NA,2
Vitis riparia,Jasper,29097,NA,1,NA,1,NA,2
Vitis riparia,Newton,29145,NA,2,NA,1,NA,3
Vitis riparia,McDonald,29119,NA,2,NA,1,NA,3
Vitis riparia,Lee,19111,NA,1,NA,1,NA,2
Vitis riparia,Putnam,29171,NA,NA,NA,1,1,2
Vitis riparia,Appanoose,19007,NA,NA,NA,1,NA,1
Vitis riparia,Schuyler,29197,NA,3,NA,1,1,5
Vitis riparia,Davis,19051,NA,3,NA,1,NA,4
Vitis riparia,Scotland,29199,NA,NA,NA,1,1,2
Vitis riparia,Van Buren,19177,NA,2,NA,1,NA,3
Vitis riparia,Page,19145,NA,NA,NA,1,NA,1
Vitis riparia,Nodaway,29147,NA,NA,NA,1,1,2
Vitis riparia,Taylor,19173,NA,NA,NA,1,1,2
Vitis riparia,Worth,29227,NA,1,NA,1,NA,2
Vitis riparia,Mercer,29129,NA,1,NA,1,1,3
Vitis riparia,Ringgold,19159,NA,NA,NA,1,NA,1
Vitis riparia,Harrison,29081,NA,2,NA,1,1,4
Vitis riparia,Decatur,19053,1,NA,NA,1,NA,2
Vitis riparia,Little River,05081,NA,1,NA,1,NA,2
Vitis riparia,Miller,05091,NA,3,NA,1,1,5
Vitis riparia,Benton,05007,1,NA,NA,1,1,3
Vitis riparia,Adair,40001,NA,1,NA,1,NA,2
Vitis riparia,Washington,05143,1,3,NA,1,1,6
Vitis riparia,Crawford,05033,NA,1,NA,1,1,3
Vitis riparia,Sequoyah,40135,NA,NA,NA,1,NA,1
Vitis riparia,Le Flore,40079,NA,NA,NA,1,NA,1
Vitis riparia,Sebastian,05131,NA,3,NA,1,NA,4
Vitis riparia,Sevier,05133,NA,2,NA,NA,NA,2
Vitis riparia,Clay,05021,NA,1,NA,1,1,3
Vitis riparia,Dunklin,29069,NA,1,NA,1,NA,2
Vitis riparia,Carroll,05015,NA,2,NA,1,NA,3
Vitis riparia,Stone,29209,NA,1,NA,1,NA,2
Vitis riparia,Marion,05089,NA,4,NA,1,1,6
Vitis riparia,Baxter,05005,NA,2,NA,1,1,4
Vitis riparia,Howell,29091,NA,1,NA,1,NA,2
Vitis riparia,Randolph,05121,NA,NA,NA,1,NA,1
Vitis riparia,Butler,29023,NA,1,NA,1,NA,2
Vitis riparia,Pemiscot,29155,NA,1,NA,1,NA,2
Vitis riparia,Boyd,21019,NA,2,NA,1,1,4
Vitis riparia,Lawrence,39087,NA,2,NA,1,1,4
Vitis riparia,Boone,21015,NA,1,NA,1,1,3
Vitis riparia,Hamilton,39061,2,NA,NA,1,1,4
Vitis riparia,Campbell,21037,NA,3,NA,1,NA,4
Vitis riparia,Clermont,39025,NA,1,NA,1,1,3
Vitis riparia,Bracken,21023,NA,3,NA,1,1,5
Vitis riparia,Mason,21161,NA,1,NA,1,1,3
Vitis riparia,Adams,39001,NA,NA,NA,1,1,2
Vitis riparia,Scioto,39145,NA,NA,NA,1,NA,1
Vitis riparia,Lewis,21135,NA,7,NA,1,NA,8
Vitis riparia,Calloway,21035,1,1,NA,NA,NA,2
Vitis riparia,Montgomery,47125,NA,3,NA,1,1,5
Vitis riparia,Christian,21047,NA,2,NA,1,1,4
Vitis riparia,Graves,21083,NA,2,NA,1,NA,3
Vitis riparia,Obion,47131,NA,3,NA,1,1,5
Vitis riparia,Lauderdale,01077,NA,1,NA,NA,NA,1
Vitis riparia,Madison,01089,NA,2,NA,NA,NA,2
Vitis riparia,Limestone,01083,NA,1,NA,NA,NA,1
Vitis riparia,Jackson,01071,NA,2,NA,NA,NA,2
Vitis riparia,Beaver,42007,NA,12,NA,1,1,14
Vitis riparia,Columbiana,39029,NA,3,NA,1,1,5
Vitis riparia,Lawrence,42073,NA,12,NA,1,1,14
Vitis riparia,Mahoning,39099,NA,2,NA,1,1,4
Vitis riparia,Mercer,42085,NA,1,NA,1,1,3
Vitis riparia,Trumbull,39155,NA,3,NA,1,1,5
Vitis riparia,Crawford,42039,1,11,NA,1,1,14
Vitis riparia,Hancock,54029,NA,2,NA,1,1,4
Vitis riparia,Jefferson,39081,NA,2,NA,1,1,4
Vitis riparia,Marshall,54051,NA,1,NA,1,NA,2
Vitis riparia,Belmont,39013,NA,2,NA,1,1,4
Vitis riparia,Ohio,54069,NA,5,NA,1,1,7
Vitis riparia,Brooke,54009,NA,3,NA,1,1,5
Vitis riparia,Pleasants,54073,NA,NA,NA,1,1,2
Vitis riparia,Washington,39167,NA,1,NA,1,1,3
Vitis riparia,Tyler,54095,NA,NA,NA,1,1,2
Vitis riparia,Monroe,39111,2,NA,NA,1,NA,3
Vitis riparia,Wood,54107,NA,4,NA,1,NA,5
Vitis riparia,Jackson,54035,NA,NA,NA,1,1,2
Vitis riparia,Meigs,39105,NA,NA,NA,1,1,2
Vitis riparia,Athens,39009,6,NA,NA,1,1,8
Vitis riparia,Mason,54053,NA,3,NA,1,NA,4
Vitis riparia,Gallia,39053,NA,NA,NA,1,1,2
Vitis riparia,Cabell,54011,NA,1,NA,1,NA,2
Vitis riparia,Mingo,54059,NA,NA,NA,1,1,2
Vitis riparia,Pike,21195,NA,1,NA,1,NA,2
Vitis riparia,Greene,42059,NA,9,NA,1,1,11
Vitis riparia,Washington,42125,NA,18,NA,1,1,20
Vitis riparia,Fayette,42051,NA,6,NA,1,1,8
Vitis riparia,Preston,54077,NA,8,NA,1,NA,9
Vitis riparia,Monongalia,54061,1,5,NA,1,1,8
Vitis riparia,Sabine,22085,NA,NA,NA,1,1,2
Vitis riparia,Sabine,48403,NA,NA,NA,1,NA,1
Vitis riparia,Caddo,22017,NA,NA,NA,1,1,2
Vitis riparia,Bossier,22015,NA,NA,NA,1,1,2
