taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis rotundifolia var. munsoniana,Perry,01105,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Jefferson,01073,2,NA,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Blount,01009,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Saint Clair,01115,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Butler,01013,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Conecuh,01035,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Wilcox,01131,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Tallapoosa,01123,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Marengo,01091,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Lawrence,01079,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Morgan,01103,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Greene,01063,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Alachua,12001,1,NA,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Putnam,12107,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Marion,12083,2,3,NA,NA,NA,5
Vitis rotundifolia var. munsoniana,Gilchrist,12041,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Clay,12019,2,NA,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,DeSoto,12027,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Highlands,12055,4,32,NA,NA,NA,36
Vitis rotundifolia var. munsoniana,Liberty,12077,NA,3,NA,NA,NA,3
Vitis rotundifolia var. munsoniana,Glades,12043,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Polk,12105,5,7,NA,NA,NA,12
Vitis rotundifolia var. munsoniana,Sumter,12119,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Lake,12069,NA,4,NA,NA,NA,4
Vitis rotundifolia var. munsoniana,Seminole,12117,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Orange,12095,3,NA,NA,NA,NA,3
Vitis rotundifolia var. munsoniana,Osceola,12097,2,4,NA,NA,NA,6
Vitis rotundifolia var. munsoniana,Tattnall,13267,NA,3,NA,NA,NA,3
Vitis rotundifolia var. munsoniana,Pierce,13229,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Bacon,13005,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Jeff Davis,13161,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Lanier,13173,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Coffee,13069,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Baker,13007,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Mitchell,13205,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Baldwin,13009,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Jones,13169,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Putnam,13237,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Banks,13011,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Madison,13195,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Jackson,13157,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Hall,13139,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Oconee,13219,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Gwinnett,13135,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Bartow,13015,NA,4,NA,NA,NA,4
Vitis rotundifolia var. munsoniana,Cobb,13067,NA,3,NA,NA,NA,3
Vitis rotundifolia var. munsoniana,Gordon,13129,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Cherokee,13057,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Irwin,13155,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Turner,13287,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Cook,13075,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Tift,13277,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Bibb,13021,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Houston,13153,NA,5,NA,NA,NA,5
Vitis rotundifolia var. munsoniana,Monroe,13207,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Laurens,13175,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Brantley,13025,NA,3,NA,NA,NA,3
Vitis rotundifolia var. munsoniana,Bulloch,13031,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Butts,13035,NA,3,NA,NA,NA,3
Vitis rotundifolia var. munsoniana,Jasper,13159,NA,12,NA,NA,NA,12
Vitis rotundifolia var. munsoniana,Lamar,13171,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Spalding,13255,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Henry,13151,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Fulton,13121,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Coweta,13077,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Marion,13197,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Forsyth,13117,1,NA,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Clarke,13059,NA,3,NA,NA,NA,3
Vitis rotundifolia var. munsoniana,Oglethorpe,13221,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,DeKalb,13089,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Worth,13321,NA,1,NA,NA,NA,1
