taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis rupestris,Hempstead,05057,NA,NA,NA,NA,1,1
Vitis rupestris,Owsley,21189,NA,1,NA,1,NA,2
Vitis rupestris,Pulaski,21199,1,13,NA,1,1,16
Vitis rupestris,Laurel,21125,NA,7,NA,1,1,9
Vitis rupestris,Rockcastle,21203,NA,1,NA,1,NA,2
Vitis rupestris,Howard,24027,NA,2,NA,1,NA,3
Vitis rupestris,Montgomery,29139,NA,NA,NA,1,1,2
Vitis rupestris,Lawrence,29109,NA,9,NA,1,1,11
Vitis rupestris,Benton,29015,NA,4,NA,1,1,6
Vitis rupestris,Morgan,29141,NA,2,NA,1,1,4
Vitis rupestris,Camden,29029,NA,2,NA,1,1,4
Vitis rupestris,Madison,29123,NA,2,NA,1,1,4
Vitis rupestris,Carter,29035,NA,NA,NA,1,1,2
Vitis rupestris,Miller,29131,NA,2,NA,1,1,4
Vitis rupestris,Pulaski,29169,NA,7,NA,1,1,9
Vitis rupestris,Laclede,29105,NA,9,NA,1,1,11
Vitis rupestris,Dallas,29059,NA,3,NA,1,1,5
Vitis rupestris,Shannon,29203,NA,7,NA,1,1,9
Vitis rupestris,Reynolds,29179,NA,3,NA,1,1,5
Vitis rupestris,Christian,29043,NA,1,NA,1,1,3
Vitis rupestris,Webster,29225,NA,1,NA,1,1,3
Vitis rupestris,Douglas,29067,NA,2,NA,1,1,4
Vitis rupestris,Crawford,29055,NA,2,NA,1,1,4
Vitis rupestris,Franklin,29071,NA,3,NA,1,1,5
Vitis rupestris,Washington,29221,NA,2,NA,1,1,4
Vitis rupestris,Iron,29093,1,12,NA,1,1,15
Vitis rupestris,Dent,29065,NA,7,NA,1,1,9
Vitis rupestris,Phelps,29161,NA,5,NA,1,1,7
Vitis rupestris,Gasconade,29073,NA,1,NA,1,1,3
Vitis rupestris,Texas,29215,1,8,NA,1,1,11
Vitis rupestris,Wright,29229,NA,9,NA,1,1,11
Vitis rupestris,Warren,29219,NA,1,NA,1,1,3
Vitis rupestris,Maries,29125,NA,8,NA,1,1,10
Vitis rupestris,Saint Francois,29187,NA,3,NA,1,NA,4
Vitis rupestris,Cherokee,40021,NA,2,NA,1,NA,3
Vitis rupestris,Major,40093,NA,NA,NA,1,NA,1
Vitis rupestris,Pushmataha,40127,NA,1,NA,1,NA,2
Vitis rupestris,Johnston,40069,NA,3,NA,1,NA,4
Vitis rupestris,Washita,40149,NA,NA,NA,1,NA,1
Vitis rupestris,Greer,40055,NA,1,NA,1,NA,2
Vitis rupestris,Kingfisher,40073,NA,1,NA,NA,NA,1
Vitis rupestris,Comanche,40031,1,32,NA,1,1,35
Vitis rupestris,Cleveland,40027,NA,2,NA,1,1,4
Vitis rupestris,Murray,40099,NA,2,NA,1,NA,3
Vitis rupestris,Garvin,40049,NA,1,NA,NA,NA,1
Vitis rupestris,Hughes,40063,NA,1,NA,1,NA,2
Vitis rupestris,Tulsa,40143,NA,NA,NA,1,NA,1
Vitis rupestris,Okmulgee,40111,NA,NA,NA,1,NA,1
Vitis rupestris,Okfuskee,40107,NA,NA,NA,1,NA,1
Vitis rupestris,Woodward,40153,NA,NA,NA,1,NA,1
Vitis rupestris,Houston,47083,NA,NA,NA,1,NA,1
Vitis rupestris,Rhea,47143,NA,1,NA,NA,NA,1
Vitis rupestris,DeKalb,47041,NA,1,NA,1,NA,2
Vitis rupestris,Warren,47177,1,1,NA,1,NA,3
Vitis rupestris,Wilson,47189,NA,1,NA,1,1,3
Vitis rupestris,Davidson,47037,NA,10,NA,1,1,12
Vitis rupestris,White,47185,NA,3,NA,1,NA,4
Vitis rupestris,Hickman,47081,NA,NA,NA,1,1,2
Vitis rupestris,Maury,47119,NA,NA,NA,1,1,2
Vitis rupestris,Armstrong,48011,NA,1,NA,1,NA,2
Vitis rupestris,Randall,48381,NA,1,NA,NA,NA,1
Vitis rupestris,Karnes,48255,NA,1,NA,1,NA,2
Vitis rupestris,Bexar,48029,NA,1,NA,1,NA,2
Vitis rupestris,Kerr,48265,NA,4,NA,1,NA,5
Vitis rupestris,Travis,48453,NA,5,NA,1,1,7
Vitis rupestris,Burnet,48053,NA,1,NA,1,NA,2
Vitis rupestris,Guadalupe,48187,NA,1,NA,NA,NA,1
Vitis rupestris,Comal,48091,NA,5,NA,1,1,7
Vitis rupestris,Blanco,48031,NA,3,NA,1,NA,4
Vitis rupestris,Garza,48169,NA,3,NA,1,NA,4
Vitis rupestris,Bosque,48035,1,NA,NA,NA,NA,1
Vitis rupestris,Johnson,48251,NA,NA,NA,1,NA,1
Vitis rupestris,Comanche,48093,NA,1,NA,1,NA,2
Vitis rupestris,McCulloch,48307,NA,1,NA,1,NA,2
Vitis rupestris,Taylor,48441,NA,4,NA,1,1,6
Vitis rupestris,Jones,48253,NA,2,NA,1,NA,3
Vitis rupestris,Smith,48423,NA,1,NA,NA,NA,1
Vitis rupestris,Coke,48081,NA,NA,NA,1,NA,1
Vitis rupestris,Tom Green,48451,NA,6,NA,1,1,8
Vitis rupestris,Nolan,48353,NA,3,NA,1,NA,4
Vitis rupestris,Concho,48095,NA,NA,NA,1,NA,1
Vitis rupestris,Tarrant,48439,NA,8,NA,1,NA,9
Vitis rupestris,Parker,48367,NA,1,NA,1,NA,2
Vitis rupestris,Rockbridge,51163,NA,3,NA,1,NA,4
Vitis rupestris,Botetourt,51023,NA,NA,NA,1,1,2
Vitis rupestris,Henrico,51087,NA,1,NA,NA,NA,1
Vitis rupestris,Sussex,51183,NA,1,NA,NA,NA,1
Vitis rupestris,Raleigh,54081,NA,1,NA,1,NA,2
Vitis rupestris,Fayette,54019,NA,8,NA,1,NA,9
