taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis palmata,Conway,05029,NA,1,NA,1,1,3
Vitis palmata,Perry,05105,NA,5,NA,1,NA,6
Vitis palmata,Yell,05149,NA,4,NA,1,NA,5
Vitis palmata,Pope,05115,NA,3,NA,1,1,5
Vitis palmata,Poinsett,05111,NA,3,NA,1,NA,4
Vitis palmata,Jackson,05067,1,1,NA,1,NA,3
Vitis palmata,Lawrence,05075,NA,1,NA,1,NA,2
Vitis palmata,Franklin,05047,NA,1,NA,1,1,3
Vitis palmata,Saint Francis,05123,NA,3,NA,1,1,5
Vitis palmata,Cross,05037,NA,1,NA,NA,NA,1
Vitis palmata,Pulaski,05119,2,7,NA,1,1,11
Vitis palmata,Johnson,05071,NA,NA,NA,1,1,2
Vitis palmata,Garland,05051,NA,3,NA,1,1,5
Vitis palmata,Saline,05125,NA,1,NA,NA,NA,1
Vitis palmata,Hempstead,05057,NA,5,NA,1,1,7
Vitis palmata,Howard,05061,NA,NA,NA,1,NA,1
Vitis palmata,Suwannee,12121,NA,8,NA,1,1,10
Vitis palmata,Liberty,12077,NA,1,NA,NA,NA,1
Vitis palmata,Calhoun,12013,NA,9,NA,1,1,11
Vitis palmata,Ben Hill,13017,NA,3,NA,1,1,5
Vitis palmata,Bleckley,13023,NA,2,NA,1,NA,3
Vitis palmata,Morgan,13211,NA,1,NA,NA,NA,1
Vitis palmata,Long,13183,NA,2,NA,1,NA,3
Vitis palmata,Champaign,17019,NA,1,NA,NA,NA,1
Vitis palmata,Macon,17115,NA,1,NA,NA,NA,1
Vitis palmata,Richland,17159,NA,NA,NA,1,1,2
Vitis palmata,Washington,17189,NA,2,NA,1,1,4
Vitis palmata,Logan,17107,NA,1,NA,1,1,3
Vitis palmata,Franklin,17055,NA,1,NA,NA,NA,1
Vitis palmata,Hamilton,17065,NA,3,NA,1,1,5
Vitis palmata,Saline,17165,NA,NA,NA,1,NA,1
Vitis palmata,Perry,17145,NA,1,NA,1,1,3
Vitis palmata,Johnson,17087,1,4,NA,1,1,7
Vitis palmata,Marion,18097,NA,1,NA,NA,NA,1
Vitis palmata,Montgomery,18107,NA,NA,NA,1,1,2
Vitis palmata,Scott,18143,NA,2,NA,NA,NA,2
Vitis palmata,Dubois,18037,NA,NA,NA,1,NA,1
Vitis palmata,Pike,18125,NA,NA,NA,1,1,2
Vitis palmata,Marshall,18099,NA,1,NA,NA,NA,1
Vitis palmata,Franklin,21073,NA,1,NA,NA,NA,1
Vitis palmata,Robertson,21201,NA,1,NA,1,NA,2
Vitis palmata,Muhlenberg,21177,NA,1,NA,1,1,3
Vitis palmata,Lyon,21143,NA,2,NA,1,NA,3
Vitis palmata,Marshall,21157,NA,NA,NA,1,1,2
Vitis palmata,Henry,21103,NA,2,NA,1,1,4
Vitis palmata,Powell,21197,NA,1,NA,1,NA,2
Vitis palmata,Laurel,21125,NA,1,NA,1,NA,2
Vitis palmata,McLean,21149,NA,1,NA,1,1,3
Vitis palmata,Evangeline,22039,NA,NA,NA,1,1,2
Vitis palmata,Allen,22003,NA,NA,NA,1,1,2
Vitis palmata,Rapides,22079,NA,NA,NA,1,1,2
Vitis palmata,Avoyelles,22009,NA,NA,NA,1,1,2
Vitis palmata,Catahoula,22025,NA,NA,NA,1,1,2
Vitis palmata,La Salle,22059,NA,NA,NA,1,1,2
Vitis palmata,Bienville,22013,NA,NA,NA,1,1,2
Vitis palmata,Lincoln,22061,NA,NA,NA,1,1,2
Vitis palmata,Winn,22127,NA,NA,NA,1,1,2
Vitis palmata,Natchitoches,22069,NA,NA,NA,1,1,2
Vitis palmata,Red River,22081,NA,NA,NA,1,1,2
Vitis palmata,Caldwell,22021,NA,NA,NA,1,1,2
Vitis palmata,Franklin,22041,NA,NA,NA,1,1,2
Vitis palmata,Ouachita,22073,NA,NA,NA,1,1,2
Vitis palmata,Richland,22083,NA,NA,NA,1,1,2
Vitis palmata,West Baton Rouge,22121,NA,NA,NA,1,1,2
Vitis palmata,Grant,22043,NA,NA,NA,1,1,2
Vitis palmata,Franklin,28037,NA,1,NA,1,NA,2
Vitis palmata,Attala,28007,NA,1,NA,1,1,3
Vitis palmata,Choctaw,28019,NA,3,NA,1,NA,4
Vitis palmata,Sunflower,28133,NA,3,NA,1,1,5
Vitis palmata,Leflore,28083,NA,3,NA,1,1,5
Vitis palmata,Grenada,28043,NA,3,NA,1,NA,4
Vitis palmata,Chickasaw,28017,NA,2,NA,NA,NA,2
Vitis palmata,Clay,28025,NA,3,NA,1,1,5
Vitis palmata,Calhoun,28013,NA,1,NA,NA,NA,1
Vitis palmata,Quitman,28119,NA,4,NA,1,1,6
Vitis palmata,Hinds,28049,1,2,NA,1,1,5
Vitis palmata,Jones,28067,NA,1,NA,NA,NA,1
Vitis palmata,Forrest,28035,NA,3,NA,NA,NA,3
Vitis palmata,Yalobusha,28161,NA,2,NA,1,NA,3
Vitis palmata,Rankin,28121,NA,2,NA,NA,NA,2
Vitis palmata,Yazoo,28163,NA,1,NA,NA,NA,1
Vitis palmata,Humphreys,28053,NA,2,NA,1,1,4
Vitis palmata,Sharkey,28125,1,1,NA,1,1,4
Vitis palmata,Neshoba,28099,NA,1,NA,1,NA,2
Vitis palmata,Scott,28123,NA,1,NA,1,NA,2
Vitis palmata,Montgomery,29139,NA,1,NA,1,NA,2
Vitis palmata,Cedar,29039,NA,1,NA,1,NA,2
Vitis palmata,Saint Clair,29185,NA,1,NA,NA,NA,1
Vitis palmata,Pettis,29159,NA,1,NA,1,NA,2
Vitis palmata,Bollinger,29017,NA,2,NA,1,1,4
Vitis palmata,Stoddard,29207,NA,2,NA,1,NA,3
Vitis palmata,Wayne,29223,NA,3,NA,1,1,5
Vitis palmata,Madison,29123,NA,1,NA,1,NA,2
Vitis palmata,Saline,29195,NA,1,NA,NA,NA,1
Vitis palmata,Cherokee,40021,NA,NA,NA,1,NA,1
Vitis palmata,Atoka,40005,NA,NA,NA,1,NA,1
Vitis palmata,Pushmataha,40127,NA,NA,NA,1,NA,1
Vitis palmata,Johnston,40069,NA,2,NA,NA,NA,2
Vitis palmata,Washita,40149,NA,1,NA,NA,NA,1
Vitis palmata,Canadian,40017,NA,NA,NA,1,NA,1
Vitis palmata,Cleveland,40027,NA,1,NA,1,NA,2
Vitis palmata,Pontotoc,40123,NA,2,NA,1,NA,3
Vitis palmata,Hughes,40063,NA,NA,NA,1,NA,1
Vitis palmata,Okmulgee,40111,NA,NA,NA,1,NA,1
Vitis palmata,Haskell,40061,NA,NA,NA,1,NA,1
Vitis palmata,Benton,47005,NA,1,NA,1,1,3
Vitis palmata,Humphreys,47085,NA,1,NA,1,NA,2
Vitis palmata,Hickman,47081,NA,1,NA,1,NA,2
Vitis palmata,Anderson,48001,5,5,NA,1,NA,11
Vitis palmata,Houston,48225,NA,NA,NA,1,NA,1
Vitis palmata,Cherokee,48073,NA,NA,NA,1,NA,1
Vitis palmata,Angelina,48005,2,3,NA,1,1,7
Vitis palmata,San Augustine,48405,1,NA,NA,NA,NA,1
Vitis palmata,Jasper,48241,NA,2,NA,NA,NA,2
Vitis palmata,Polk,48373,NA,1,NA,1,NA,2
Vitis palmata,Trinity,48455,3,NA,NA,NA,NA,3
Vitis palmata,Kerr,48265,NA,NA,NA,1,NA,1
Vitis palmata,Travis,48453,NA,1,NA,NA,NA,1
Vitis palmata,Gillespie,48171,NA,1,NA,1,1,3
Vitis palmata,Morris,48343,NA,1,NA,NA,NA,1
Vitis palmata,Brazos,48041,NA,13,NA,1,1,15
Vitis palmata,Grimes,48185,NA,1,NA,NA,NA,1
Vitis palmata,Burleson,48051,NA,1,NA,1,1,3
Vitis palmata,Madison,48313,NA,2,NA,1,1,4
Vitis palmata,Camp,48063,NA,1,NA,NA,NA,1
Vitis palmata,Upshur,48459,NA,3,NA,1,1,5
Vitis palmata,Wood,48499,NA,9,NA,1,1,11
Vitis palmata,Collin,48085,1,NA,NA,NA,NA,1
Vitis palmata,Rockwall,48397,NA,1,NA,1,NA,2
Vitis palmata,Dallas,48113,NA,1,NA,1,NA,2
Vitis palmata,Tarrant,48439,1,NA,NA,NA,NA,1
Vitis palmata,Hopkins,48223,NA,1,NA,NA,NA,1
Vitis palmata,Navarro,48349,NA,1,NA,1,NA,2
Vitis palmata,Gregg,48183,NA,1,NA,1,NA,2
Vitis palmata,Walker,48471,NA,NA,NA,1,NA,1
Vitis palmata,Hardin,48199,NA,5,NA,1,NA,6
Vitis palmata,Liberty,48291,NA,3,NA,1,NA,4
Vitis palmata,Van Zandt,48467,NA,1,NA,NA,NA,1
Vitis palmata,Rains,48379,NA,1,NA,NA,NA,1
Vitis palmata,San Jacinto,48407,NA,NA,NA,1,NA,1
