taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis labrusca,Cherokee,45021,NA,6,NA,1,NA,7
Vitis labrusca,Cleveland,37045,NA,3,NA,1,1,5
Vitis labrusca,York,45091,NA,8,NA,1,NA,9
Vitis labrusca,Gaston,37071,NA,1,NA,1,NA,2
Vitis labrusca,Mecklenburg,37119,NA,5,NA,1,NA,6
Vitis labrusca,Pickens,45077,NA,6,NA,1,NA,7
Vitis labrusca,Lancaster,45057,NA,1,NA,1,NA,2
Vitis labrusca,Union,37179,NA,1,NA,1,NA,2
Vitis labrusca,Chesterfield,45025,NA,1,NA,1,NA,2
Vitis labrusca,Marlboro,45069,NA,NA,NA,1,NA,1
Vitis labrusca,Richmond,37153,NA,2,NA,1,NA,3
Vitis labrusca,Scotland,37165,NA,2,NA,1,1,4
Vitis labrusca,Dillon,45033,NA,1,NA,1,NA,2
Vitis labrusca,Union,13291,NA,2,NA,1,1,4
Vitis labrusca,Clay,37043,NA,2,NA,1,1,4
Vitis labrusca,Towns,13281,NA,2,NA,1,1,4
Vitis labrusca,Macon,37113,NA,30,NA,1,1,32
Vitis labrusca,Chester,42029,1,19,NA,1,1,22
Vitis labrusca,Worcester,25027,4,9,NA,1,1,15
Vitis labrusca,Litchfield,09005,1,9,NA,1,1,12
Vitis labrusca,Berkshire,25003,1,3,NA,1,1,6
Vitis labrusca,Hampden,25013,4,4,NA,1,1,10
Vitis labrusca,Hartford,09003,2,9,NA,1,1,13
Vitis labrusca,Tolland,09013,7,1,NA,1,1,10
Vitis labrusca,Windham,09015,NA,6,NA,1,1,8
Vitis labrusca,Dickenson,51051,NA,1,NA,NA,NA,1
Vitis labrusca,Harlan,21095,NA,1,NA,1,1,3
Vitis labrusca,Washington,51191,NA,1,NA,1,NA,2
Vitis labrusca,Frederick,51069,NA,1,NA,1,1,3
Vitis labrusca,Clarke,51043,20,2,NA,1,1,24
Vitis labrusca,Shenandoah,51171,NA,2,NA,1,1,4
Vitis labrusca,Loudoun,51107,1,4,NA,1,1,7
Vitis labrusca,Rockingham,51165,NA,2,NA,1,NA,3
Vitis labrusca,Augusta,51015,NA,4,NA,1,1,6
Vitis labrusca,Giles,51071,NA,NA,NA,1,NA,1
Vitis labrusca,Bath,51017,NA,1,NA,1,NA,2
Vitis labrusca,Bland,51021,NA,2,NA,1,1,4
Vitis labrusca,Patrick,51141,NA,7,NA,1,1,9
Vitis labrusca,Stokes,37169,NA,2,NA,1,1,4
Vitis labrusca,Surry,37171,NA,2,NA,1,1,4
Vitis labrusca,Carroll,51035,NA,7,NA,1,NA,8
Vitis labrusca,Grayson,51077,NA,2,NA,1,1,4
Vitis labrusca,Alleghany,37005,NA,4,NA,1,1,6
Vitis labrusca,Chesapeake,51550,NA,NA,NA,1,1,2
Vitis labrusca,Southampton,51175,NA,1,NA,1,1,3
Vitis labrusca,Northampton,37131,1,NA,NA,NA,NA,1
Vitis labrusca,Greensville,51081,NA,2,NA,1,1,4
Vitis labrusca,Brunswick,51025,NA,NA,NA,1,1,2
Vitis labrusca,Warren,37185,NA,1,NA,1,NA,2
Vitis labrusca,Mecklenburg,51117,NA,1,NA,1,1,3
Vitis labrusca,Halifax,51083,NA,1,NA,1,1,3
Vitis labrusca,Person,37145,NA,1,NA,1,1,3
Vitis labrusca,Caswell,37033,NA,1,NA,1,1,3
Vitis labrusca,Pittsylvania,51143,NA,1,NA,1,1,3
Vitis labrusca,Rockingham,37157,NA,2,NA,1,1,4
Vitis labrusca,Garrett,24023,NA,NA,NA,1,NA,1
Vitis labrusca,Somerset,42111,NA,2,NA,1,1,4
Vitis labrusca,Allegany,24001,1,1,NA,1,NA,3
Vitis labrusca,Bedford,42009,NA,6,NA,1,1,8
Vitis labrusca,Washington,24043,NA,1,NA,NA,NA,1
Vitis labrusca,Franklin,42055,2,5,NA,1,1,9
Vitis labrusca,Fulton,42057,NA,12,NA,1,1,14
Vitis labrusca,Frederick,24021,NA,1,NA,1,NA,2
Vitis labrusca,Adams,42001,NA,3,NA,1,1,5
Vitis labrusca,Carroll,24013,1,NA,NA,1,NA,2
Vitis labrusca,York,42133,3,11,NA,1,1,16
Vitis labrusca,Lancaster,42071,1,30,NA,1,1,33
Vitis labrusca,Caroline,24011,NA,NA,NA,1,NA,1
Vitis labrusca,Montgomery,24031,2,1,NA,1,NA,4
Vitis labrusca,Pike,42103,1,3,1,1,NA,6
Vitis labrusca,Sussex,34037,1,13,NA,1,1,16
Vitis labrusca,Warren,34041,NA,11,NA,1,1,13
Vitis labrusca,Monroe,42089,NA,15,NA,1,1,17
Vitis labrusca,Northampton,42095,1,40,NA,1,1,43
Vitis labrusca,Bucks,42017,NA,35,NA,1,1,37
Vitis labrusca,Hunterdon,34019,1,10,NA,1,1,13
Vitis labrusca,Mercer,34021,NA,11,NA,1,1,13
Vitis labrusca,Delaware,36025,NA,NA,NA,1,1,2
Vitis labrusca,Wayne,42127,NA,1,NA,1,1,3
Vitis labrusca,Broome,36007,NA,NA,NA,1,NA,1
Vitis labrusca,Chemung,36015,NA,1,NA,NA,NA,1
Vitis labrusca,Tioga,42117,NA,1,NA,1,1,3
Vitis labrusca,Warren,42123,NA,1,NA,1,1,3
Vitis labrusca,Sullivan,36105,NA,2,NA,NA,NA,2
Vitis labrusca,Orange,36071,1,5,NA,1,1,8
Vitis labrusca,Rensselaer,36083,NA,NA,NA,1,1,2
Vitis labrusca,Columbia,36021,NA,1,NA,NA,NA,1
Vitis labrusca,Dutchess,36027,3,NA,NA,1,1,5
Vitis labrusca,Putnam,36079,NA,15,NA,1,1,17
Vitis labrusca,Passaic,34031,NA,2,NA,1,1,4
Vitis labrusca,Bennington,50003,NA,1,NA,1,1,3
Vitis labrusca,Franklin,25011,5,15,NA,1,1,22
Vitis labrusca,Windham,50025,NA,3,NA,1,1,5
Vitis labrusca,Rutland,50021,NA,1,NA,1,NA,2
Vitis labrusca,Washington,36115,NA,1,NA,1,1,3
Vitis labrusca,Essex,36031,NA,1,NA,1,NA,2
Vitis labrusca,Chittenden,50007,1,1,NA,1,NA,3
Vitis labrusca,Hillsborough,33011,3,4,NA,1,1,9
Vitis labrusca,Middlesex,25017,11,48,NA,1,1,61
Vitis labrusca,Cheshire,33005,1,2,NA,1,1,5
Vitis labrusca,Grafton,33009,NA,NA,NA,1,1,2
Vitis labrusca,Orange,50017,1,NA,NA,NA,NA,1
Vitis labrusca,Windsor,50027,NA,NA,NA,1,1,2
Vitis labrusca,Strafford,33017,1,1,NA,1,1,4
Vitis labrusca,Carroll,33003,NA,NA,NA,1,1,2
Vitis labrusca,Fulton,39051,NA,NA,NA,1,NA,1
Vitis labrusca,Lenawee,26091,NA,1,NA,1,NA,2
Vitis labrusca,Grant,55043,NA,1,NA,1,NA,2
Vitis labrusca,Saint Croix,55109,NA,2,NA,1,NA,3
Vitis labrusca,Gallatin,17059,NA,1,NA,NA,NA,1
Vitis labrusca,Pulaski,17153,NA,1,NA,NA,NA,1
Vitis labrusca,Berrien,26021,1,10,NA,1,1,13
Vitis labrusca,Cook,17031,NA,NA,NA,1,NA,1
Vitis labrusca,Lake,17097,NA,1,NA,1,NA,2
Vitis labrusca,Van Buren,26159,NA,NA,NA,1,1,2
Vitis labrusca,Dearborn,18029,NA,NA,NA,1,NA,1
Vitis labrusca,Butler,39017,1,NA,NA,NA,NA,1
Vitis labrusca,Franklin,18047,NA,NA,NA,1,1,2
Vitis labrusca,Wayne,18177,NA,NA,NA,1,1,2
Vitis labrusca,Jefferson,18077,NA,NA,NA,1,1,2
Vitis labrusca,Jefferson,21111,NA,NA,NA,1,1,2
Vitis labrusca,Clark,18019,NA,NA,NA,1,1,2
Vitis labrusca,Oldham,21185,NA,NA,NA,1,1,2
Vitis labrusca,Hardin,21093,NA,NA,NA,1,1,2
Vitis labrusca,Hancock,21091,NA,NA,NA,1,1,2
Vitis labrusca,Porter,18127,1,17,NA,1,1,20
Vitis labrusca,LaPorte,18091,NA,5,NA,1,1,7
Vitis labrusca,Saint Joseph,18141,NA,3,NA,1,1,5
Vitis labrusca,Cass,26027,NA,NA,NA,1,1,2
Vitis labrusca,Lake,18089,NA,11,NA,1,1,13
Vitis labrusca,Vigo,18167,NA,1,NA,1,NA,2
Vitis labrusca,Wabash,17185,NA,1,NA,NA,NA,1
Vitis labrusca,Montgomery,01101,NA,1,NA,NA,NA,1
Vitis labrusca,Hale,01065,NA,NA,NA,1,NA,1
Vitis labrusca,Blount,01009,NA,NA,NA,1,1,2
Vitis labrusca,Etowah,01055,NA,NA,NA,NA,1,1
Vitis labrusca,Calhoun,01015,NA,NA,NA,1,NA,1
Vitis labrusca,Berrien,13019,NA,2,NA,1,NA,3
Vitis labrusca,Hancock,13141,NA,1,NA,1,NA,2
Vitis labrusca,Hall,13139,1,2,NA,1,NA,4
Vitis labrusca,Barrow,13013,NA,3,NA,1,NA,4
Vitis labrusca,Walton,13297,NA,3,NA,1,NA,4
Vitis labrusca,Bartow,13015,NA,3,NA,1,1,5
Vitis labrusca,Cobb,13067,NA,NA,NA,1,NA,1
Vitis labrusca,Bibb,13021,NA,1,NA,1,1,3
Vitis labrusca,Laurens,13175,NA,2,1,NA,NA,3
Vitis labrusca,Bulloch,13031,NA,2,NA,1,NA,3
Vitis labrusca,Candler,13043,NA,1,NA,1,NA,2
Vitis labrusca,Lamar,13171,NA,3,NA,1,1,5
Vitis labrusca,Spalding,13255,NA,2,NA,1,NA,3
Vitis labrusca,Coweta,13077,1,1,NA,1,1,4
Vitis labrusca,Dawson,13085,NA,2,NA,1,NA,3
Vitis labrusca,Forsyth,13117,NA,2,NA,1,1,4
Vitis labrusca,Clarke,13059,NA,3,NA,1,1,5
Vitis labrusca,Oglethorpe,13221,NA,2,NA,1,1,4
Vitis labrusca,Clayton,13063,NA,1,NA,NA,NA,1
Vitis labrusca,DeKalb,13089,NA,5,NA,1,NA,6
Vitis labrusca,Worth,13321,NA,1,NA,1,NA,2
Vitis labrusca,Meriwether,13199,NA,3,NA,1,1,5
Vitis labrusca,Sumter,13261,1,1,NA,1,NA,3
Vitis labrusca,Lumpkin,13187,NA,4,NA,1,1,6
Vitis labrusca,Rockdale,13247,NA,1,NA,1,NA,2
Vitis labrusca,White,13311,NA,1,NA,1,NA,2
Vitis labrusca,Pike,13231,NA,4,NA,1,1,6
Vitis labrusca,Piatt,17147,NA,1,NA,1,NA,2
Vitis labrusca,Coles,17029,NA,NA,NA,1,NA,1
Vitis labrusca,Kane,17089,NA,1,NA,NA,NA,1
Vitis labrusca,Bartholomew,18005,NA,1,NA,1,1,3
Vitis labrusca,Decatur,18031,NA,NA,NA,1,NA,1
Vitis labrusca,Jennings,18079,NA,2,NA,1,1,4
Vitis labrusca,Jackson,18071,NA,NA,NA,1,1,2
Vitis labrusca,Jasper,18073,NA,1,NA,1,NA,2
Vitis labrusca,White,18181,NA,NA,NA,1,1,2
Vitis labrusca,Tippecanoe,18157,NA,NA,NA,1,NA,1
Vitis labrusca,Delaware,18035,NA,NA,NA,1,1,2
Vitis labrusca,Marion,18097,1,NA,NA,NA,NA,1
Vitis labrusca,Monroe,18105,NA,NA,NA,1,1,2
Vitis labrusca,Howard,18067,NA,NA,NA,1,NA,1
Vitis labrusca,Pulaski,18131,NA,NA,NA,1,1,2
Vitis labrusca,Parke,18121,NA,NA,NA,1,NA,1
Vitis labrusca,Ripley,18137,NA,3,NA,1,1,5
Vitis labrusca,Marshall,18099,NA,2,NA,1,1,4
Vitis labrusca,Starke,18149,NA,3,NA,1,NA,4
Vitis labrusca,Russell,21207,NA,2,NA,1,1,4
Vitis labrusca,Metcalfe,21169,NA,1,NA,1,1,3
Vitis labrusca,Green,21087,NA,1,NA,1,NA,2
Vitis labrusca,Edmonson,21061,NA,1,NA,1,NA,2
Vitis labrusca,Rowan,21205,NA,NA,NA,1,1,2
Vitis labrusca,Garrard,21079,NA,NA,NA,1,1,2
Vitis labrusca,Lincoln,21137,1,NA,NA,NA,NA,1
Vitis labrusca,Muhlenberg,21177,NA,1,NA,1,1,3
Vitis labrusca,Pulaski,21199,NA,8,NA,1,1,10
Vitis labrusca,Madison,21151,NA,NA,NA,1,1,2
Vitis labrusca,Laurel,21125,NA,3,NA,1,1,5
Vitis labrusca,Johnson,21115,NA,NA,NA,1,1,2
Vitis labrusca,Rockcastle,21203,2,2,NA,1,1,6
Vitis labrusca,Androscoggin,23001,NA,NA,NA,1,1,2
Vitis labrusca,Kennebec,23011,NA,1,NA,1,1,3
Vitis labrusca,Penobscot,23019,NA,NA,NA,1,1,2
Vitis labrusca,Piscataquis,23021,1,NA,NA,1,NA,2
Vitis labrusca,Howard,24027,NA,2,NA,1,NA,3
Vitis labrusca,Hampshire,25015,4,7,1,1,1,14
Vitis labrusca,Kent,26081,NA,1,NA,1,1,3
Vitis labrusca,Barry,26015,NA,NA,NA,1,NA,1
Vitis labrusca,Kalamazoo,26077,NA,NA,NA,1,1,2
Vitis labrusca,Marquette,26103,NA,NA,NA,1,1,2
Vitis labrusca,Houghton,26061,NA,1,NA,NA,NA,1
Vitis labrusca,Isabella,26073,NA,2,NA,1,1,4
Vitis labrusca,Ingham,26065,NA,1,NA,NA,NA,1
Vitis labrusca,Oakland,26125,NA,1,NA,1,1,3
Vitis labrusca,Livingston,26093,1,NA,NA,NA,NA,1
Vitis labrusca,Montcalm,26117,NA,NA,NA,1,1,2
Vitis labrusca,Washtenaw,26161,1,1,NA,1,1,4
Vitis labrusca,Newaygo,26123,NA,1,NA,NA,NA,1
Vitis labrusca,Union,28145,NA,2,NA,1,1,4
Vitis labrusca,Belknap,33001,NA,3,NA,1,1,5
Vitis labrusca,Merrimack,33013,4,3,NA,1,1,9
Vitis labrusca,Morris,34027,3,6,1,1,1,12
Vitis labrusca,Somerset,34035,8,6,NA,1,1,16
