taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis aestivalis,Beaufort,37013,NA,3,NA,1,NA,4
Vitis aestivalis,Hyde,37095,NA,1,NA,NA,NA,1
Vitis aestivalis,Dare,37055,2,21,NA,1,1,25
Vitis aestivalis,Washington,37187,NA,1,NA,1,NA,2
Vitis aestivalis,Bertie,37015,NA,2,NA,1,1,4
Vitis aestivalis,Gates,37073,NA,1,NA,1,1,3
Vitis aestivalis,Chowan,37041,NA,1,NA,1,NA,2
Vitis aestivalis,Perquimans,37143,NA,2,NA,NA,NA,2
Vitis aestivalis,Currituck,37053,NA,2,NA,1,1,4
Vitis aestivalis,Virginia Beach,51810,NA,NA,NA,1,1,2
Vitis aestivalis,Suffolk,51800,NA,NA,NA,1,1,2
Vitis aestivalis,Isle of Wight,51093,NA,5,NA,1,1,7
Vitis aestivalis,Surry,51181,NA,9,NA,1,1,11
Vitis aestivalis,Prince George,51149,NA,1,NA,1,1,3
Vitis aestivalis,Chesterfield,51041,NA,3,NA,1,1,5
Vitis aestivalis,Charles City,51036,NA,1,NA,1,1,3
Vitis aestivalis,James City,51095,NA,4,NA,1,1,6
Vitis aestivalis,Newport News,51700,NA,NA,NA,1,1,2
Vitis aestivalis,Hampton,51650,NA,NA,NA,1,1,2
Vitis aestivalis,York,51199,NA,3,NA,1,1,5
Vitis aestivalis,New Kent,51127,NA,2,NA,1,1,4
Vitis aestivalis,King William,51101,NA,1,NA,1,1,3
Vitis aestivalis,King and Queen,51097,NA,5,NA,1,1,7
Vitis aestivalis,Gloucester,51073,NA,3,NA,1,1,5
Vitis aestivalis,Mathews,51115,NA,2,NA,1,1,4
Vitis aestivalis,Middlesex,51119,NA,2,NA,1,1,4
Vitis aestivalis,Essex,51057,NA,4,NA,1,1,6
Vitis aestivalis,Caroline,51033,NA,3,NA,1,1,5
Vitis aestivalis,King George,51099,NA,6,NA,1,1,8
Vitis aestivalis,Westmoreland,51193,NA,1,NA,NA,NA,1
Vitis aestivalis,Richmond,51159,1,2,NA,1,1,5
Vitis aestivalis,Lancaster,51103,NA,6,NA,1,1,8
Vitis aestivalis,Northumberland,51133,NA,1,NA,NA,NA,1
Vitis aestivalis,Stafford,51179,NA,3,NA,1,1,5
Vitis aestivalis,Prince William,51153,1,12,NA,1,1,15
Vitis aestivalis,Fairfax,51059,14,23,NA,1,1,39
Vitis aestivalis,Alexandria,51510,NA,NA,NA,1,NA,1
Vitis aestivalis,Arlington,51013,1,NA,NA,1,1,3
Vitis aestivalis,Prince George's,24033,6,11,NA,1,NA,18
Vitis aestivalis,Charles,24017,NA,1,NA,1,NA,2
Vitis aestivalis,Saint Mary's,24037,NA,1,NA,NA,NA,1
Vitis aestivalis,Calvert,24009,1,2,NA,1,NA,4
Vitis aestivalis,Anne Arundel,24003,6,5,NA,1,NA,12
Vitis aestivalis,Baltimore,24005,8,4,1,1,NA,14
Vitis aestivalis,Harford,24025,2,NA,NA,1,NA,3
Vitis aestivalis,Cecil,24015,NA,3,NA,1,NA,4
Vitis aestivalis,Queen Anne's,24035,NA,1,NA,1,NA,2
Vitis aestivalis,Talbot,24041,NA,5,NA,1,NA,6
Vitis aestivalis,Dorchester,24019,1,2,NA,1,NA,4
Vitis aestivalis,Wicomico,24045,3,1,NA,1,NA,5
Vitis aestivalis,Somerset,24039,NA,1,NA,1,NA,2
Vitis aestivalis,Accomack,51001,2,5,NA,1,1,9
Vitis aestivalis,Northampton,51131,NA,7,NA,1,1,9
Vitis aestivalis,Worcester,24047,NA,4,NA,1,NA,5
Vitis aestivalis,Sussex,10005,1,11,NA,1,NA,13
Vitis aestivalis,Kent,10001,1,1,NA,1,NA,3
Vitis aestivalis,New Castle,10003,1,13,NA,1,1,16
Vitis aestivalis,Delaware,42045,3,20,NA,1,1,25
Vitis aestivalis,Philadelphia,42101,3,10,NA,1,1,15
Vitis aestivalis,Burlington,34005,2,30,NA,1,1,34
Vitis aestivalis,Camden,34007,3,24,NA,1,1,29
Vitis aestivalis,Gloucester,34015,4,21,NA,1,1,27
Vitis aestivalis,Salem,34033,1,3,NA,1,NA,5
Vitis aestivalis,Cumberland,34011,1,11,NA,1,1,14
Vitis aestivalis,Cape May,34009,3,28,NA,1,1,33
Vitis aestivalis,Atlantic,34001,2,21,NA,1,1,25
Vitis aestivalis,Ocean,34029,2,16,NA,1,1,20
Vitis aestivalis,Monmouth,34025,3,17,NA,1,1,22
Vitis aestivalis,Middlesex,34023,3,4,NA,1,1,9
Vitis aestivalis,Union,34039,5,NA,NA,1,1,7
Vitis aestivalis,Essex,34013,1,9,NA,1,1,12
Vitis aestivalis,Hudson,34017,1,NA,NA,1,1,3
Vitis aestivalis,Bergen,34003,2,2,NA,1,1,6
Vitis aestivalis,Rockland,36087,4,3,NA,1,1,9
Vitis aestivalis,Westchester,36119,7,4,NA,1,1,13
Vitis aestivalis,Bronx,36005,4,10,NA,1,1,16
Vitis aestivalis,Fairfield,09001,4,10,NA,1,1,16
Vitis aestivalis,New Haven,09009,10,13,NA,1,1,25
Vitis aestivalis,Middlesex,09007,6,1,NA,1,1,9
Vitis aestivalis,New London,09011,2,3,NA,1,1,7
Vitis aestivalis,Washington,44009,2,2,NA,1,1,6
Vitis aestivalis,Kent,44003,2,1,NA,1,1,5
Vitis aestivalis,Providence,44007,2,7,NA,1,1,11
Vitis aestivalis,Bristol,44001,NA,1,NA,NA,NA,1
Vitis aestivalis,Bristol,25005,NA,1,NA,1,1,3
Vitis aestivalis,Newport,44005,1,NA,NA,1,NA,2
Vitis aestivalis,Plymouth,25023,1,1,NA,1,1,4
Vitis aestivalis,Barnstable,25001,2,2,NA,1,1,6
Vitis aestivalis,Norfolk,25021,NA,5,NA,1,1,7
Vitis aestivalis,Suffolk,25025,1,17,NA,1,1,20
Vitis aestivalis,Essex,25009,3,NA,NA,1,1,5
Vitis aestivalis,Rockingham,33015,1,NA,NA,1,1,3
Vitis aestivalis,York,23031,NA,NA,NA,1,NA,1
Vitis aestivalis,New York,36061,1,4,NA,1,1,7
Vitis aestivalis,Cumberland,23005,NA,NA,NA,1,NA,1
Vitis aestivalis,Suffolk,36103,12,8,NA,1,1,22
Vitis aestivalis,Nassau,36059,7,4,NA,1,1,13
Vitis aestivalis,Richmond,36085,NA,8,NA,1,1,10
Vitis aestivalis,Queens,36081,2,1,NA,1,1,5
Vitis aestivalis,Kings,36047,2,2,NA,1,1,6
Vitis aestivalis,Nantucket,25019,2,NA,NA,1,1,4
Vitis aestivalis,Dukes,25007,3,1,NA,1,1,6
Vitis aestivalis,Richardson,31147,NA,3,NA,1,1,5
Vitis aestivalis,Doniphan,20043,NA,NA,NA,1,1,2
Vitis aestivalis,Brown,20013,NA,NA,NA,1,1,2
Vitis aestivalis,McCurtain,40089,NA,15,NA,1,1,17
Vitis aestivalis,Bowie,48037,1,2,NA,NA,NA,3
Vitis aestivalis,Red River,48387,NA,1,NA,1,NA,2
Vitis aestivalis,Choctaw,40023,NA,2,NA,1,1,4
Vitis aestivalis,Marshall,40095,NA,4,NA,1,1,6
Vitis aestivalis,Grayson,48181,2,8,NA,1,1,12
Vitis aestivalis,Love,40085,NA,4,NA,1,1,6
Vitis aestivalis,Lamar,48277,2,1,NA,1,NA,4
Vitis aestivalis,Bryan,40013,NA,3,NA,1,1,5
Vitis aestivalis,Cherokee,20021,NA,19,NA,1,1,21
Vitis aestivalis,Ottawa,40115,NA,9,NA,1,1,11
Vitis aestivalis,Craig,40035,NA,4,NA,1,1,6
Vitis aestivalis,Labette,20099,NA,3,NA,NA,NA,3
Vitis aestivalis,Montgomery,20125,NA,1,NA,1,1,3
Vitis aestivalis,Washington,40147,NA,NA,NA,1,NA,1
Vitis aestivalis,Cowley,20035,NA,1,NA,1,1,3
Vitis aestivalis,Barber,20007,NA,1,NA,NA,NA,1
Vitis aestivalis,Harper,40059,NA,1,NA,NA,NA,1
Vitis aestivalis,Stevens,20189,NA,1,NA,NA,NA,1
Vitis aestivalis,Cass,31025,NA,NA,NA,1,1,2
Vitis aestivalis,Sarpy,31153,NA,NA,NA,1,1,2
Vitis aestivalis,Douglas,31055,NA,NA,NA,1,1,2
Vitis aestivalis,Allegan,26005,3,3,NA,1,1,8
Vitis aestivalis,Kenosha,55059,NA,NA,NA,1,1,2
Vitis aestivalis,Racine,55101,1,NA,NA,NA,NA,1
Vitis aestivalis,Ottawa,26139,1,2,NA,1,1,5
Vitis aestivalis,Muskegon,26121,2,1,NA,1,1,5
Vitis aestivalis,Oceana,26127,NA,1,NA,1,1,3
Vitis aestivalis,Benzie,26019,NA,NA,NA,1,1,2
Vitis aestivalis,Door,55029,1,NA,NA,NA,NA,1
Vitis aestivalis,Leelanau,26089,1,NA,NA,NA,NA,1
Vitis aestivalis,Clark,29045,NA,NA,NA,1,1,2
Vitis aestivalis,Hancock,17067,NA,1,NA,1,NA,2
Vitis aestivalis,Adams,17001,NA,8,NA,1,1,10
Vitis aestivalis,Marion,29127,NA,NA,NA,1,1,2
Vitis aestivalis,Pike,17149,NA,5,NA,1,1,7
Vitis aestivalis,Ralls,29173,NA,4,NA,1,1,6
Vitis aestivalis,Pike,29163,NA,6,NA,1,1,8
Vitis aestivalis,Calhoun,17013,NA,23,NA,1,1,25
Vitis aestivalis,Lincoln,29113,NA,2,NA,1,1,4
Vitis aestivalis,Saint Charles,29183,2,3,NA,1,1,7
Vitis aestivalis,Jersey,17083,1,4,NA,1,1,7
Vitis aestivalis,Madison,17119,1,4,NA,1,1,7
Vitis aestivalis,Saint Louis,29189,2,22,NA,1,1,26
Vitis aestivalis,Saint Louis,29510,NA,NA,NA,1,NA,1
Vitis aestivalis,Saint Clair,17163,NA,47,NA,1,1,49
Vitis aestivalis,Monroe,17133,1,15,NA,1,1,18
Vitis aestivalis,Jefferson,29099,5,15,NA,1,1,22
Vitis aestivalis,Sainte Genevieve,29186,1,5,NA,1,1,8
Vitis aestivalis,Randolph,17157,NA,6,NA,1,NA,7
Vitis aestivalis,Perry,29157,NA,4,NA,1,1,6
Vitis aestivalis,Jackson,17077,2,11,NA,1,1,15
Vitis aestivalis,Union,17181,1,18,NA,1,1,21
Vitis aestivalis,Cape Girardeau,29031,NA,15,NA,1,1,17
Vitis aestivalis,Alexander,17003,NA,21,NA,1,1,23
Vitis aestivalis,Scott,29201,1,2,NA,1,1,5
Vitis aestivalis,Mississippi,29133,NA,1,NA,1,NA,2
Vitis aestivalis,Ballard,21007,NA,5,NA,1,1,7
Vitis aestivalis,Carlisle,21039,NA,3,NA,1,1,5
Vitis aestivalis,Hickman,21105,NA,3,NA,1,1,5
Vitis aestivalis,Fulton,21075,NA,2,NA,1,1,4
Vitis aestivalis,East Carroll,22035,NA,NA,NA,1,1,2
Vitis aestivalis,Warren,28149,NA,5,NA,1,1,7
Vitis aestivalis,Tensas,22107,NA,NA,NA,1,1,2
Vitis aestivalis,Jefferson,28063,NA,2,NA,1,1,4
Vitis aestivalis,Adams,28001,2,1,NA,NA,NA,3
Vitis aestivalis,Concordia,22029,NA,NA,NA,1,1,2
Vitis aestivalis,Wilkinson,28157,NA,1,NA,1,1,3
Vitis aestivalis,West Feliciana,22125,NA,NA,NA,1,1,2
Vitis aestivalis,East Feliciana,22037,NA,NA,NA,1,1,2
Vitis aestivalis,Amite,28005,NA,5,NA,1,1,7
Vitis aestivalis,Washington,22117,NA,NA,NA,1,1,2
Vitis aestivalis,Pike,28113,1,1,NA,1,1,4
Vitis aestivalis,Pearl River,28109,4,5,NA,NA,NA,9
Vitis aestivalis,Marion,28091,1,NA,NA,NA,NA,1
Vitis aestivalis,Crittenden,05035,NA,2,NA,1,1,4
Vitis aestivalis,Lee,05077,NA,8,NA,1,1,10
Vitis aestivalis,Phillips,05107,NA,13,NA,1,1,15
Vitis aestivalis,Desha,05041,NA,NA,NA,1,1,2
Vitis aestivalis,Bolivar,28011,NA,NA,NA,1,1,2
Vitis aestivalis,Chicot,05017,NA,NA,NA,1,NA,1
Vitis aestivalis,Washington,28151,NA,3,NA,1,1,5
Vitis aestivalis,Lauderdale,47097,NA,3,NA,1,1,5
Vitis aestivalis,Shelby,47157,1,3,NA,1,1,6
Vitis aestivalis,Atchison,20005,NA,1,NA,1,1,3
Vitis aestivalis,Platte,29165,NA,NA,NA,1,1,2
Vitis aestivalis,Leavenworth,20103,NA,NA,NA,1,1,2
Vitis aestivalis,Wyandotte,20209,NA,1,NA,1,1,3
Vitis aestivalis,Clay,29047,1,NA,NA,1,1,3
Vitis aestivalis,Jackson,29095,1,7,NA,1,1,10
Vitis aestivalis,Johnson,20091,3,NA,NA,1,1,5
Vitis aestivalis,Cass,29037,NA,1,NA,1,1,3
Vitis aestivalis,Bates,29013,NA,NA,NA,1,1,2
Vitis aestivalis,Linn,20107,NA,NA,NA,1,1,2
Vitis aestivalis,Vernon,29217,NA,2,NA,1,1,4
Vitis aestivalis,Bourbon,20011,NA,1,NA,1,1,3
Vitis aestivalis,Crawford,20037,NA,4,NA,1,NA,5
Vitis aestivalis,Barton,29011,NA,1,NA,1,1,3
Vitis aestivalis,Jasper,29097,NA,41,NA,1,1,43
Vitis aestivalis,Newton,29145,NA,11,NA,1,1,13
Vitis aestivalis,McDonald,29119,NA,13,NA,1,1,15
Vitis aestivalis,Delaware,40041,NA,5,NA,1,1,7
Vitis aestivalis,Lee,19111,NA,NA,NA,1,NA,1
Vitis aestivalis,Scotland,29199,NA,NA,NA,1,NA,1
Vitis aestivalis,Little River,05081,NA,4,NA,1,NA,5
Vitis aestivalis,Miller,05091,2,11,NA,1,1,15
Vitis aestivalis,Cass,48067,NA,1,NA,1,NA,2
Vitis aestivalis,Benton,05007,6,9,NA,1,1,17
Vitis aestivalis,Adair,40001,NA,NA,NA,1,1,2
Vitis aestivalis,Washington,05143,1,12,NA,1,1,15
Vitis aestivalis,Crawford,05033,NA,2,NA,1,1,4
Vitis aestivalis,Sequoyah,40135,NA,9,NA,1,1,11
Vitis aestivalis,Le Flore,40079,NA,19,NA,1,1,21
Vitis aestivalis,Sebastian,05131,NA,2,NA,1,NA,3
Vitis aestivalis,Polk,05113,1,13,NA,1,1,16
Vitis aestivalis,Sevier,05133,NA,NA,NA,1,NA,1
Vitis aestivalis,Clay,05021,NA,14,NA,1,1,16
Vitis aestivalis,Dunklin,29069,NA,7,NA,1,1,9
Vitis aestivalis,Greene,05055,NA,11,NA,1,1,13
Vitis aestivalis,Craighead,05031,1,13,NA,1,1,16
Vitis aestivalis,Barry,29009,NA,16,NA,1,1,18
Vitis aestivalis,Carroll,05015,NA,8,NA,1,1,10
Vitis aestivalis,Stone,29209,NA,8,NA,1,1,10
Vitis aestivalis,Taney,29213,NA,12,NA,1,1,14
Vitis aestivalis,Boone,05009,NA,6,NA,1,NA,7
Vitis aestivalis,Marion,05089,NA,8,NA,1,1,10
Vitis aestivalis,Ozark,29153,NA,8,NA,1,1,10
Vitis aestivalis,Baxter,05005,NA,11,NA,1,1,13
Vitis aestivalis,Fulton,05049,NA,3,NA,1,1,5
Vitis aestivalis,Howell,29091,NA,10,NA,1,1,12
Vitis aestivalis,Oregon,29149,NA,3,NA,1,1,5
Vitis aestivalis,Sharp,05135,NA,1,NA,1,NA,2
Vitis aestivalis,Randolph,05121,NA,4,NA,1,NA,5
Vitis aestivalis,Ripley,29181,NA,NA,NA,1,1,2
Vitis aestivalis,Butler,29023,NA,3,NA,1,1,5
Vitis aestivalis,Boyd,21019,NA,1,NA,1,NA,2
Vitis aestivalis,Lawrence,39087,NA,7,NA,1,1,9
Vitis aestivalis,Hamilton,39061,2,1,NA,1,1,5
Vitis aestivalis,Kenton,21117,NA,NA,NA,1,1,2
Vitis aestivalis,Campbell,21037,1,2,NA,1,1,5
Vitis aestivalis,Clermont,39025,1,4,NA,1,1,7
Vitis aestivalis,Bracken,21023,NA,3,NA,1,1,5
Vitis aestivalis,Brown,39015,NA,1,NA,1,1,3
Vitis aestivalis,Adams,39001,NA,NA,NA,1,1,2
Vitis aestivalis,Greenup,21089,NA,1,NA,1,1,3
Vitis aestivalis,Scioto,39145,1,NA,NA,1,1,3
Vitis aestivalis,Lewis,21135,NA,NA,NA,1,1,2
Vitis aestivalis,Trigg,21221,5,15,NA,1,1,22
Vitis aestivalis,Stewart,47161,NA,20,NA,1,1,22
Vitis aestivalis,Calloway,21035,5,8,NA,1,1,15
Vitis aestivalis,Cumberland,21057,NA,2,NA,1,1,4
Vitis aestivalis,Monroe,21171,NA,1,NA,1,1,3
Vitis aestivalis,Sumner,47165,NA,2,NA,1,1,4
Vitis aestivalis,Robertson,47147,NA,1,NA,1,1,3
Vitis aestivalis,Todd,21219,NA,4,NA,1,1,6
Vitis aestivalis,Montgomery,47125,1,14,NA,1,1,17
Vitis aestivalis,Christian,21047,NA,3,NA,1,1,5
Vitis aestivalis,Bell,21013,NA,12,NA,1,1,14
Vitis aestivalis,Claiborne,47025,NA,2,NA,1,1,4
Vitis aestivalis,Whitley,21235,NA,3,NA,1,1,5
Vitis aestivalis,Campbell,47013,NA,3,NA,1,NA,4
Vitis aestivalis,McCreary,21147,NA,15,NA,1,1,17
Vitis aestivalis,Scott,47151,NA,11,NA,1,1,13
Vitis aestivalis,Wayne,21231,NA,1,NA,1,1,3
Vitis aestivalis,Pickett,47137,NA,2,NA,1,1,4
Vitis aestivalis,Clinton,21053,NA,4,NA,1,1,6
Vitis aestivalis,Weakley,47183,1,NA,NA,1,NA,2
Vitis aestivalis,Obion,47131,NA,1,NA,NA,NA,1
Vitis aestivalis,Henry,47079,NA,2,NA,1,1,4
Vitis aestivalis,Wayne,47181,NA,1,NA,1,1,3
Vitis aestivalis,Lauderdale,01077,1,2,NA,1,1,5
Vitis aestivalis,Hardin,47071,NA,2,NA,1,1,4
Vitis aestivalis,Madison,01089,3,10,NA,1,1,15
Vitis aestivalis,Limestone,01083,NA,1,NA,1,1,3
Vitis aestivalis,Giles,47055,NA,3,NA,1,NA,4
Vitis aestivalis,Lawrence,47099,NA,1,NA,1,1,3
Vitis aestivalis,Marion,47115,NA,11,NA,1,1,13
Vitis aestivalis,Jackson,01071,NA,5,NA,1,1,7
Vitis aestivalis,Franklin,47051,1,14,NA,1,1,17
Vitis aestivalis,Beaver,42007,NA,9,NA,1,1,11
Vitis aestivalis,Columbiana,39029,NA,4,NA,1,1,6
Vitis aestivalis,Lawrence,42073,NA,3,NA,1,1,5
Vitis aestivalis,Mahoning,39099,2,NA,NA,1,1,4
Vitis aestivalis,Mercer,42085,2,4,NA,1,1,8
Vitis aestivalis,Trumbull,39155,3,3,NA,1,1,8
Vitis aestivalis,Crawford,42039,NA,14,NA,1,1,16
Vitis aestivalis,Wayne,54099,NA,4,NA,1,1,6
Vitis aestivalis,Hancock,54029,NA,2,NA,1,1,4
Vitis aestivalis,Jefferson,39081,1,5,NA,1,1,8
Vitis aestivalis,Belmont,39013,NA,NA,NA,1,1,2
Vitis aestivalis,Brooke,54009,NA,3,NA,1,1,5
Vitis aestivalis,Washington,39167,NA,1,NA,1,1,3
Vitis aestivalis,Tyler,54095,NA,5,NA,1,1,7
Vitis aestivalis,Monroe,39111,NA,NA,NA,1,1,2
Vitis aestivalis,Wetzel,54103,NA,3,NA,1,1,5
Vitis aestivalis,Wood,54107,1,2,NA,1,1,5
Vitis aestivalis,Jackson,54035,NA,1,NA,1,NA,2
Vitis aestivalis,Athens,39009,4,NA,NA,1,1,6
Vitis aestivalis,Gallia,39053,NA,1,NA,1,1,3
Vitis aestivalis,Mingo,54059,NA,NA,NA,1,NA,1
Vitis aestivalis,Pike,21195,NA,6,NA,1,1,8
Vitis aestivalis,Lawrence,21127,NA,1,NA,1,NA,2
Vitis aestivalis,Greene,42059,1,16,NA,1,1,19
Vitis aestivalis,Washington,42125,NA,5,NA,1,1,7
Vitis aestivalis,Fayette,42051,1,23,NA,1,1,26
Vitis aestivalis,Preston,54077,NA,6,NA,1,1,8
Vitis aestivalis,Monongalia,54061,NA,46,NA,1,1,48
Vitis aestivalis,Sabine,22085,NA,NA,NA,1,1,2
Vitis aestivalis,Newton,48351,3,4,NA,1,1,9
Vitis aestivalis,Sabine,48403,1,NA,NA,1,NA,2
Vitis aestivalis,Shelby,48419,NA,2,NA,1,1,4
Vitis aestivalis,De Soto,22031,NA,NA,NA,1,1,2
Vitis aestivalis,Caddo,22017,NA,NA,NA,1,1,2
Vitis aestivalis,Harrison,48203,4,4,NA,1,1,10
Vitis aestivalis,Marion,48315,NA,1,NA,NA,NA,1
Vitis aestivalis,Beauregard,22011,NA,NA,NA,1,1,2
Vitis aestivalis,Vernon,22115,NA,NA,NA,1,1,2
Vitis aestivalis,Bossier,22015,NA,NA,NA,1,1,2
Vitis aestivalis,Lafayette,05073,NA,3,NA,1,NA,4
Vitis aestivalis,Webster,22119,NA,NA,NA,1,1,2
Vitis aestivalis,Columbia,05027,NA,1,NA,1,NA,2
Vitis aestivalis,Claiborne,22027,NA,NA,NA,1,1,2
Vitis aestivalis,Union,05139,NA,NA,NA,1,1,2
Vitis aestivalis,Union,22111,NA,NA,NA,1,1,2
Vitis aestivalis,Morehouse,22067,NA,NA,NA,1,1,2
Vitis aestivalis,Ashley,05003,NA,5,NA,1,1,7
Vitis aestivalis,West Carroll,22123,NA,NA,NA,1,1,2
Vitis aestivalis,Marshall,28093,NA,7,NA,1,1,9
