taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis cinerea,Charles City,51036,NA,NA,NA,1,NA,1
Vitis cinerea,James City,51095,NA,2,NA,1,NA,3
Vitis cinerea,Hampton,51650,NA,NA,NA,1,NA,1
Vitis cinerea,York,51199,NA,NA,NA,1,NA,1
Vitis cinerea,New Kent,51127,NA,NA,NA,1,NA,1
Vitis cinerea,King and Queen,51097,NA,NA,NA,1,NA,1
Vitis cinerea,Essex,51057,NA,NA,NA,1,NA,1
Vitis cinerea,Caroline,51033,NA,NA,NA,1,NA,1
Vitis cinerea,Richmond,51159,NA,1,NA,1,NA,2
Vitis cinerea,Stafford,51179,NA,1,NA,1,NA,2
Vitis cinerea,Prince William,51153,NA,NA,NA,1,NA,1
Vitis cinerea,Fairfax,51059,1,NA,NA,1,NA,2
Vitis cinerea,Arlington,51013,NA,NA,NA,1,NA,1
Vitis cinerea,Prince George's,24033,NA,1,NA,1,1,3
Vitis cinerea,Charles,24017,1,NA,NA,NA,NA,1
Vitis cinerea,Anne Arundel,24003,1,4,NA,1,1,7
Vitis cinerea,Baltimore,24005,NA,NA,NA,1,NA,1
Vitis cinerea,Talbot,24041,NA,NA,NA,1,1,2
Vitis cinerea,Dorchester,24019,NA,2,NA,NA,NA,2
Vitis cinerea,Wicomico,24045,NA,5,NA,NA,NA,5
Vitis cinerea,Northampton,51131,NA,1,NA,NA,NA,1
Vitis cinerea,Worcester,24047,NA,8,NA,NA,NA,8
Vitis cinerea,Richardson,31147,NA,5,NA,1,1,7
Vitis cinerea,Doniphan,20043,NA,2,NA,1,1,4
Vitis cinerea,Beaver,40007,NA,1,NA,1,NA,2
Vitis cinerea,Collingsworth,48087,NA,NA,NA,1,NA,1
Vitis cinerea,Ellis,40045,NA,NA,NA,1,NA,1
Vitis cinerea,Tillman,40141,NA,1,NA,1,NA,2
Vitis cinerea,Wichita,48485,NA,1,NA,1,1,3
Vitis cinerea,Jefferson,40067,NA,4,NA,1,NA,5
Vitis cinerea,Clay,48077,NA,2,1,1,NA,4
Vitis cinerea,Montague,48337,NA,2,1,NA,NA,3
Vitis cinerea,McCurtain,40089,NA,8,NA,1,1,10
Vitis cinerea,Bowie,48037,NA,1,NA,1,NA,2
Vitis cinerea,Red River,48387,1,2,NA,1,NA,4
Vitis cinerea,Choctaw,40023,NA,4,NA,1,1,6
Vitis cinerea,Marshall,40095,NA,9,NA,1,1,11
Vitis cinerea,Grayson,48181,NA,12,NA,1,1,14
Vitis cinerea,Love,40085,NA,1,NA,1,NA,2
Vitis cinerea,Cooke,48097,1,5,NA,1,1,8
Vitis cinerea,Lamar,48277,NA,7,NA,1,NA,8
Vitis cinerea,Bryan,40013,NA,1,NA,1,1,3
Vitis cinerea,Fannin,48147,NA,2,NA,1,NA,3
Vitis cinerea,Cherokee,20021,NA,11,NA,1,1,13
Vitis cinerea,Ottawa,40115,NA,7,NA,1,1,9
Vitis cinerea,Craig,40035,NA,1,NA,1,NA,2
Vitis cinerea,Labette,20099,NA,4,NA,1,1,6
Vitis cinerea,Nowata,40105,NA,NA,NA,1,NA,1
Vitis cinerea,Montgomery,20125,NA,3,NA,1,1,5
Vitis cinerea,Washington,40147,NA,1,NA,1,1,3
Vitis cinerea,Chautauqua,20019,NA,3,NA,1,1,5
Vitis cinerea,Osage,40113,NA,7,NA,1,1,9
Vitis cinerea,Cowley,20035,NA,6,NA,1,1,8
Vitis cinerea,Kay,40071,NA,3,NA,1,1,5
Vitis cinerea,Sumner,20191,NA,1,NA,1,1,3
Vitis cinerea,Barber,20007,NA,1,NA,1,NA,2
Vitis cinerea,Harper,40059,NA,2,NA,NA,NA,2
Vitis cinerea,Fremont,19071,NA,1,NA,1,1,3
Vitis cinerea,Otoe,31131,NA,2,NA,1,1,4
Vitis cinerea,Atchison,29005,NA,1,NA,1,1,3
Vitis cinerea,Nemaha,31127,NA,8,NA,1,1,10
Vitis cinerea,Holt,29087,NA,NA,NA,1,1,2
Vitis cinerea,Clark,29045,NA,1,NA,1,1,3
Vitis cinerea,Hancock,17067,NA,8,NA,1,1,10
Vitis cinerea,Lewis,29111,NA,1,NA,1,1,3
Vitis cinerea,Adams,17001,NA,5,NA,1,1,7
Vitis cinerea,Marion,29127,NA,2,NA,1,1,4
Vitis cinerea,Pike,17149,NA,2,NA,1,1,4
Vitis cinerea,Ralls,29173,NA,1,NA,1,1,3
Vitis cinerea,Pike,29163,NA,NA,NA,1,1,2
Vitis cinerea,Calhoun,17013,NA,5,NA,1,1,7
Vitis cinerea,Lincoln,29113,NA,3,NA,1,1,5
Vitis cinerea,Saint Charles,29183,NA,5,NA,1,1,7
Vitis cinerea,Jersey,17083,NA,3,NA,1,NA,4
Vitis cinerea,Madison,17119,NA,7,NA,1,1,9
Vitis cinerea,Saint Louis,29189,NA,22,NA,1,1,24
Vitis cinerea,Saint Louis,29510,NA,NA,NA,1,NA,1
Vitis cinerea,Saint Clair,17163,NA,36,NA,1,1,38
Vitis cinerea,Monroe,17133,NA,3,NA,1,1,5
Vitis cinerea,Jefferson,29099,NA,4,NA,1,1,6
Vitis cinerea,Sainte Genevieve,29186,NA,1,NA,1,1,3
Vitis cinerea,Randolph,17157,NA,2,NA,1,1,4
Vitis cinerea,Perry,29157,NA,1,NA,1,NA,2
Vitis cinerea,Jackson,17077,1,7,NA,1,1,10
Vitis cinerea,Union,17181,NA,5,NA,1,1,7
Vitis cinerea,Cape Girardeau,29031,NA,2,NA,1,1,4
Vitis cinerea,Alexander,17003,NA,17,NA,1,1,19
Vitis cinerea,Scott,29201,NA,1,NA,1,1,3
Vitis cinerea,Mississippi,29133,NA,4,NA,1,1,6
Vitis cinerea,Ballard,21007,NA,2,NA,1,NA,3
Vitis cinerea,Carlisle,21039,NA,NA,NA,1,1,2
Vitis cinerea,Hickman,21105,NA,2,NA,1,1,4
Vitis cinerea,Fulton,21075,1,4,NA,1,1,7
Vitis cinerea,New Madrid,29143,NA,NA,NA,1,1,2
Vitis cinerea,East Carroll,22035,NA,NA,NA,1,1,2
Vitis cinerea,Madison,22065,NA,NA,NA,1,1,2
Vitis cinerea,Warren,28149,NA,NA,NA,1,1,2
Vitis cinerea,Tensas,22107,NA,NA,NA,1,1,2
Vitis cinerea,Claiborne,28021,NA,1,NA,1,NA,2
Vitis cinerea,Jefferson,28063,NA,1,NA,1,NA,2
Vitis cinerea,Adams,28001,1,7,NA,1,1,10
Vitis cinerea,Concordia,22029,NA,NA,NA,1,1,2
Vitis cinerea,Wilkinson,28157,NA,2,NA,1,1,4
Vitis cinerea,West Feliciana,22125,NA,NA,NA,1,1,2
Vitis cinerea,East Feliciana,22037,NA,NA,NA,1,1,2
Vitis cinerea,Amite,28005,NA,6,NA,1,1,8
Vitis cinerea,Washington,22117,NA,NA,NA,1,1,2
Vitis cinerea,Walthall,28147,1,1,NA,1,1,4
Vitis cinerea,Saint Helena,22091,NA,NA,NA,1,1,2
Vitis cinerea,Pike,28113,NA,1,NA,1,1,3
Vitis cinerea,Pearl River,28109,NA,2,NA,1,1,4
Vitis cinerea,Marion,28091,1,3,NA,1,1,6
Vitis cinerea,Crittenden,05035,NA,22,NA,1,1,24
Vitis cinerea,DeSoto,28033,NA,1,NA,1,1,3
Vitis cinerea,Tunica,28143,NA,3,NA,1,1,5
Vitis cinerea,Lee,05077,NA,3,NA,1,NA,4
Vitis cinerea,Phillips,05107,NA,10,NA,1,1,12
Vitis cinerea,Coahoma,28027,NA,4,NA,1,1,6
Vitis cinerea,Desha,05041,NA,3,NA,1,1,5
Vitis cinerea,Bolivar,28011,NA,1,NA,1,NA,2
Vitis cinerea,Chicot,05017,NA,1,NA,1,NA,2
Vitis cinerea,Washington,28151,NA,10,NA,1,1,12
Vitis cinerea,Mississippi,05093,NA,5,NA,1,NA,6
Vitis cinerea,Dyer,47045,NA,2,NA,1,1,4
Vitis cinerea,Lauderdale,47097,NA,4,NA,1,1,6
Vitis cinerea,Tipton,47167,NA,6,NA,1,1,8
Vitis cinerea,Shelby,47157,1,6,NA,1,1,9
Vitis cinerea,Lake,47095,NA,7,NA,1,1,9
Vitis cinerea,Andrew,29003,NA,NA,NA,1,1,2
Vitis cinerea,Buchanan,29021,NA,NA,NA,1,1,2
Vitis cinerea,Atchison,20005,NA,NA,NA,1,1,2
Vitis cinerea,Platte,29165,NA,NA,NA,1,1,2
Vitis cinerea,Leavenworth,20103,NA,4,NA,1,1,6
Vitis cinerea,Wyandotte,20209,NA,2,NA,1,1,4
Vitis cinerea,Clay,29047,NA,1,NA,1,1,3
Vitis cinerea,Jackson,29095,NA,8,NA,1,1,10
Vitis cinerea,Johnson,20091,NA,9,NA,1,1,11
Vitis cinerea,Cass,29037,NA,NA,NA,1,1,2
Vitis cinerea,Miami,20121,NA,2,NA,1,1,4
Vitis cinerea,Bates,29013,NA,2,NA,1,1,4
Vitis cinerea,Linn,20107,NA,2,NA,1,1,4
Vitis cinerea,Vernon,29217,NA,1,NA,1,1,3
Vitis cinerea,Bourbon,20011,NA,6,NA,1,1,8
Vitis cinerea,Crawford,20037,NA,19,NA,1,1,21
Vitis cinerea,Barton,29011,NA,NA,NA,1,1,2
Vitis cinerea,Jasper,29097,NA,10,NA,1,1,12
Vitis cinerea,Newton,29145,NA,2,NA,1,1,4
Vitis cinerea,McDonald,29119,NA,3,NA,1,1,5
Vitis cinerea,Lee,19111,NA,2,NA,1,NA,3
Vitis cinerea,Putnam,29171,NA,NA,NA,1,1,2
Vitis cinerea,Schuyler,29197,NA,NA,NA,1,1,2
Vitis cinerea,Scotland,29199,NA,NA,NA,1,1,2
Vitis cinerea,Page,19145,NA,NA,NA,1,1,2
Vitis cinerea,Nodaway,29147,NA,NA,NA,1,1,2
Vitis cinerea,Worth,29227,NA,NA,NA,1,1,2
Vitis cinerea,Mercer,29129,NA,NA,NA,1,1,2
Vitis cinerea,Decatur,19053,NA,NA,NA,1,NA,1
Vitis cinerea,Little River,05081,NA,2,NA,1,NA,3
Vitis cinerea,Miller,05091,1,9,NA,1,1,12
Vitis cinerea,Cass,48067,NA,3,NA,1,1,5
Vitis cinerea,Benton,05007,4,11,NA,1,1,17
Vitis cinerea,Adair,40001,NA,1,NA,1,NA,2
Vitis cinerea,Washington,05143,7,9,NA,1,1,18
Vitis cinerea,Crawford,05033,NA,3,NA,1,1,5
Vitis cinerea,Sequoyah,40135,NA,NA,NA,1,NA,1
Vitis cinerea,Le Flore,40079,NA,6,NA,1,1,8
Vitis cinerea,Sebastian,05131,NA,9,NA,1,1,11
Vitis cinerea,Scott,05127,NA,2,NA,1,NA,3
Vitis cinerea,Polk,05113,NA,2,NA,1,1,4
Vitis cinerea,Sevier,05133,NA,2,NA,1,NA,3
Vitis cinerea,Clay,05021,NA,10,NA,1,1,12
Vitis cinerea,Dunklin,29069,NA,2,NA,1,1,4
Vitis cinerea,Greene,05055,NA,2,NA,1,NA,3
Vitis cinerea,Craighead,05031,1,5,NA,1,1,8
Vitis cinerea,Barry,29009,NA,NA,NA,1,1,2
Vitis cinerea,Carroll,05015,NA,1,NA,1,1,3
Vitis cinerea,Stone,29209,NA,1,NA,1,1,3
Vitis cinerea,Taney,29213,NA,4,NA,1,1,6
Vitis cinerea,Boone,05009,1,1,NA,1,NA,3
Vitis cinerea,Marion,05089,1,10,NA,1,1,13
Vitis cinerea,Ozark,29153,NA,3,NA,1,1,5
Vitis cinerea,Baxter,05005,NA,1,NA,1,1,3
Vitis cinerea,Fulton,05049,1,NA,NA,NA,NA,1
Vitis cinerea,Howell,29091,NA,3,NA,1,1,5
Vitis cinerea,Oregon,29149,NA,2,NA,1,1,4
Vitis cinerea,Sharp,05135,NA,NA,NA,1,NA,1
Vitis cinerea,Randolph,05121,1,1,NA,1,1,4
Vitis cinerea,Ripley,29181,NA,2,NA,1,1,4
Vitis cinerea,Butler,29023,NA,2,NA,1,1,4
Vitis cinerea,Pemiscot,29155,NA,1,NA,1,1,3
Vitis cinerea,Boyd,21019,NA,2,NA,1,1,4
Vitis cinerea,Lawrence,39087,NA,1,NA,1,1,3
Vitis cinerea,Hamilton,39061,NA,NA,NA,1,NA,1
Vitis cinerea,Campbell,21037,NA,2,NA,1,1,4
Vitis cinerea,Clermont,39025,NA,NA,NA,1,NA,1
Vitis cinerea,Bracken,21023,NA,NA,NA,1,1,2
Vitis cinerea,Brown,39015,NA,NA,NA,1,1,2
Vitis cinerea,Adams,39001,NA,NA,NA,1,1,2
Vitis cinerea,Scioto,39145,NA,1,NA,1,1,3
Vitis cinerea,Trigg,21221,NA,NA,NA,1,1,2
Vitis cinerea,Stewart,47161,NA,2,NA,1,1,4
Vitis cinerea,Calloway,21035,1,NA,NA,1,1,3
Vitis cinerea,Montgomery,47125,NA,2,NA,1,1,4
Vitis cinerea,Bell,21013,NA,NA,NA,1,1,2
Vitis cinerea,Claiborne,47025,NA,NA,NA,1,1,2
Vitis cinerea,Campbell,47013,NA,NA,NA,1,NA,1
Vitis cinerea,McCreary,21147,NA,4,NA,1,1,6
Vitis cinerea,Scott,47151,NA,3,NA,1,1,5
Vitis cinerea,Wayne,21231,NA,NA,NA,1,1,2
Vitis cinerea,Weakley,47183,NA,1,NA,1,1,3
Vitis cinerea,Obion,47131,NA,19,NA,1,1,21
Vitis cinerea,Henry,47079,NA,1,NA,1,1,3
Vitis cinerea,Wayne,47181,NA,NA,NA,1,1,2
Vitis cinerea,Hardin,47071,NA,NA,NA,1,1,2
Vitis cinerea,Limestone,01083,NA,1,NA,1,1,3
Vitis cinerea,Giles,47055,NA,NA,NA,1,NA,1
Vitis cinerea,Lawrence,47099,NA,NA,NA,1,1,2
Vitis cinerea,Marion,47115,NA,1,NA,1,1,3
Vitis cinerea,Jackson,01071,NA,1,NA,1,1,3
Vitis cinerea,Franklin,47051,NA,1,NA,1,NA,2
Vitis cinerea,Wayne,54099,NA,NA,NA,1,1,2
Vitis cinerea,Jefferson,39081,NA,1,NA,1,1,3
Vitis cinerea,Brooke,54009,NA,NA,NA,1,1,2
Vitis cinerea,Washington,39167,NA,NA,NA,1,NA,1
Vitis cinerea,Tyler,54095,NA,NA,NA,1,1,2
Vitis cinerea,Wetzel,54103,NA,NA,NA,1,1,2
Vitis cinerea,Meigs,39105,NA,NA,NA,1,NA,1
Vitis cinerea,Gallia,39053,NA,NA,NA,1,NA,1
Vitis cinerea,Pike,21195,NA,5,NA,1,1,7
Vitis cinerea,Lawrence,21127,NA,1,NA,1,1,3
Vitis cinerea,Greene,42059,NA,1,NA,1,1,3
Vitis cinerea,Washington,42125,NA,NA,NA,1,NA,1
Vitis cinerea,Fayette,42051,1,NA,NA,1,1,3
Vitis cinerea,Monongalia,54061,NA,NA,NA,1,1,2
Vitis cinerea,Sabine,22085,NA,NA,NA,1,1,2
Vitis cinerea,Newton,48351,2,18,NA,1,1,22
Vitis cinerea,Shelby,48419,NA,4,NA,1,NA,5
Vitis cinerea,De Soto,22031,NA,NA,NA,1,1,2
Vitis cinerea,Caddo,22017,NA,NA,NA,1,1,2
Vitis cinerea,Harrison,48203,2,7,NA,1,NA,10
Vitis cinerea,Marion,48315,1,1,NA,NA,1,3
Vitis cinerea,Calcasieu,22019,NA,NA,NA,1,1,2
Vitis cinerea,Beauregard,22011,NA,NA,NA,1,1,2
Vitis cinerea,Vernon,22115,NA,NA,NA,1,1,2
Vitis cinerea,Bossier,22015,NA,NA,NA,1,1,2
Vitis cinerea,Lafayette,05073,NA,11,NA,1,1,13
Vitis cinerea,Webster,22119,NA,NA,NA,1,1,2
Vitis cinerea,Columbia,05027,NA,2,NA,1,1,4
Vitis cinerea,Claiborne,22027,NA,NA,NA,1,1,2
Vitis cinerea,Union,05139,NA,2,NA,1,1,4
Vitis cinerea,Union,22111,NA,NA,NA,1,1,2
Vitis cinerea,Morehouse,22067,NA,NA,NA,1,1,2
Vitis cinerea,Ashley,05003,NA,3,NA,1,1,5
Vitis cinerea,West Carroll,22123,NA,NA,NA,1,1,2
Vitis cinerea,Marshall,28093,NA,NA,NA,1,NA,1
Vitis cinerea,Fayette,47047,NA,2,NA,1,NA,3
Vitis cinerea,Tippah,28139,NA,NA,NA,1,1,2
Vitis cinerea,Alcorn,28003,NA,2,NA,1,1,4
Vitis cinerea,Tishomingo,28141,NA,NA,NA,1,NA,1
Vitis cinerea,Colbert,01033,NA,1,NA,1,1,3
Vitis cinerea,Franklin,01059,NA,NA,NA,1,1,2
Vitis cinerea,Monroe,28095,NA,2,NA,1,NA,3
Vitis cinerea,Lowndes,28087,NA,2,NA,1,NA,3
Vitis cinerea,Pickens,01107,NA,NA,NA,1,NA,1
Vitis cinerea,Noxubee,28103,NA,2,NA,1,NA,3
Vitis cinerea,Sumter,01119,1,5,NA,1,1,8
Vitis cinerea,Kemper,28069,NA,2,NA,1,1,4
Vitis cinerea,Lauderdale,28075,NA,5,NA,1,NA,6
Vitis cinerea,Choctaw,01023,NA,NA,NA,1,NA,1
Vitis cinerea,Clarke,28023,NA,2,NA,1,NA,3
Vitis cinerea,Wayne,28153,NA,NA,NA,1,1,2
Vitis cinerea,Greene,28041,NA,1,NA,NA,NA,1
Vitis cinerea,George,28039,1,NA,NA,1,NA,2
Vitis cinerea,Houston,01069,NA,2,NA,1,NA,3
Vitis cinerea,Jackson,12063,1,4,NA,1,NA,6
Vitis cinerea,Geneva,01061,NA,4,NA,1,NA,5
Vitis cinerea,Covington,01039,NA,3,NA,1,NA,4
Vitis cinerea,Escambia,01053,NA,2,NA,NA,NA,2
Vitis cinerea,Polk,47139,NA,2,NA,1,NA,3
Vitis cinerea,Whitfield,13313,NA,NA,NA,1,1,2
Vitis cinerea,Hamilton,47065,1,1,NA,1,1,4
Vitis cinerea,Catoosa,13047,NA,1,NA,1,NA,2
Vitis cinerea,Lee,01081,NA,1,NA,1,1,3
Vitis cinerea,Harris,13145,NA,NA,NA,1,1,2
Vitis cinerea,Chambers,01017,NA,NA,NA,1,NA,1
Vitis cinerea,Troup,13285,NA,NA,NA,1,1,2
Vitis cinerea,Randolph,01111,NA,NA,NA,1,NA,1
Vitis cinerea,Cleburne,01029,NA,NA,NA,1,NA,1
Vitis cinerea,Haralson,13143,NA,NA,NA,1,1,2
Vitis cinerea,Cherokee,01019,NA,NA,NA,1,NA,1
Vitis cinerea,Floyd,13115,NA,2,NA,1,1,4
Vitis cinerea,DeKalb,01049,NA,NA,NA,1,NA,1
Vitis cinerea,Stewart,13259,NA,NA,NA,1,NA,1
Vitis cinerea,Barbour,01005,NA,7,NA,1,NA,8
Vitis cinerea,Henry,01067,NA,1,NA,1,1,3
Vitis cinerea,Early,13099,NA,1,NA,1,1,3
Vitis cinerea,Charlton,13049,NA,1,NA,1,1,3
Vitis cinerea,Gadsden,12039,NA,6,NA,1,1,8
Vitis cinerea,Decatur,13087,NA,6,NA,1,NA,7
Vitis cinerea,Grady,13131,NA,1,NA,1,NA,2
Vitis cinerea,Leon,12073,1,1,NA,1,NA,3
Vitis cinerea,Thomas,13275,NA,1,NA,NA,NA,1
Vitis cinerea,Brooks,13027,NA,1,NA,1,NA,2
Vitis cinerea,Hamilton,12047,1,2,NA,1,NA,4
Vitis cinerea,Lowndes,13185,NA,1,NA,1,1,3
Vitis cinerea,Columbia,12023,NA,NA,NA,1,1,2
Vitis cinerea,Rabun,13241,NA,1,NA,1,1,3
Vitis cinerea,Oconee,45073,NA,NA,NA,1,1,2
Vitis cinerea,Habersham,13137,NA,NA,NA,1,1,2
Vitis cinerea,Hart,13147,NA,NA,NA,1,1,2
Vitis cinerea,Anderson,45007,NA,NA,NA,1,1,2
Vitis cinerea,Elbert,13105,NA,2,NA,1,1,4
Vitis cinerea,Abbeville,45001,NA,1,NA,1,1,3
Vitis cinerea,McCormick,45065,NA,NA,NA,1,1,2
Vitis cinerea,Aiken,45003,NA,1,NA,1,NA,2
Vitis cinerea,Barnwell,45011,NA,NA,NA,1,NA,1
Vitis cinerea,Effingham,13103,NA,NA,NA,1,NA,1
Vitis cinerea,Watauga,37189,NA,NA,NA,1,1,2
Vitis cinerea,Johnson,47091,NA,1,NA,1,NA,2
Vitis cinerea,Ashe,37009,NA,NA,NA,1,NA,1
Vitis cinerea,Mitchell,37121,NA,NA,NA,1,NA,1
Vitis cinerea,Carter,47019,NA,NA,NA,1,NA,1
Vitis cinerea,Avery,37011,NA,NA,NA,1,NA,1
Vitis cinerea,Unicoi,47171,NA,NA,NA,1,1,2
Vitis cinerea,Madison,37115,1,NA,NA,1,1,3
Vitis cinerea,Yancey,37199,NA,NA,NA,1,1,2
Vitis cinerea,Haywood,37087,NA,1,NA,1,1,3
Vitis cinerea,Swain,37173,NA,NA,NA,1,NA,1
Vitis cinerea,Sevier,47155,NA,2,NA,1,1,4
Vitis cinerea,Blount,47009,NA,2,NA,1,1,4
Vitis cinerea,Cherokee,37039,NA,2,NA,1,1,4
Vitis cinerea,Monroe,47123,NA,NA,NA,1,1,2
Vitis cinerea,Graham,37075,NA,NA,NA,1,1,2
Vitis cinerea,Jackson,37099,NA,NA,NA,1,NA,1
Vitis cinerea,Greenville,45045,NA,NA,NA,1,NA,1
Vitis cinerea,Henderson,37089,NA,NA,NA,1,1,2
Vitis cinerea,Transylvania,37175,NA,NA,NA,1,1,2
Vitis cinerea,Polk,37149,NA,NA,NA,1,1,2
Vitis cinerea,Spartanburg,45083,NA,1,NA,1,1,3
