taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis rotundifolia,Monongalia,54061,2,NA,NA,NA,NA,2
Vitis rotundifolia,Sabine,22085,NA,NA,NA,NA,1,1
Vitis rotundifolia,Newton,48351,4,13,NA,NA,1,18
Vitis rotundifolia,Sabine,48403,2,3,NA,NA,NA,5
Vitis rotundifolia,Shelby,48419,2,4,NA,NA,1,7
Vitis rotundifolia,De Soto,22031,NA,NA,NA,NA,1,1
Vitis rotundifolia,Panola,48365,2,2,NA,NA,NA,4
Vitis rotundifolia,Caddo,22017,NA,NA,NA,NA,1,1
Vitis rotundifolia,Harrison,48203,14,4,NA,NA,NA,18
Vitis rotundifolia,Marion,48315,7,3,NA,NA,NA,10
Vitis rotundifolia,Calcasieu,22019,NA,NA,NA,NA,1,1
Vitis rotundifolia,Beauregard,22011,NA,NA,NA,NA,1,1
Vitis rotundifolia,Vernon,22115,NA,NA,NA,NA,1,1
Vitis rotundifolia,Bossier,22015,NA,NA,NA,NA,1,1
Vitis rotundifolia,Lafayette,05073,NA,2,NA,NA,NA,2
Vitis rotundifolia,Webster,22119,NA,NA,NA,NA,1,1
Vitis rotundifolia,Columbia,05027,11,2,NA,NA,1,14
Vitis rotundifolia,Claiborne,22027,NA,NA,NA,NA,1,1
Vitis rotundifolia,Union,05139,3,4,NA,NA,1,8
Vitis rotundifolia,Union,22111,NA,NA,NA,NA,1,1
Vitis rotundifolia,Morehouse,22067,NA,NA,NA,NA,1,1
Vitis rotundifolia,Ashley,05003,2,2,NA,NA,1,5
Vitis rotundifolia,West Carroll,22123,NA,NA,NA,NA,1,1
Vitis rotundifolia,Marshall,28093,3,7,NA,NA,1,11
Vitis rotundifolia,Fayette,47047,7,5,NA,NA,1,13
Vitis rotundifolia,Benton,28009,1,2,NA,NA,1,4
Vitis rotundifolia,Hardeman,47069,1,1,NA,NA,1,3
Vitis rotundifolia,Tippah,28139,1,7,NA,NA,1,9
Vitis rotundifolia,Alcorn,28003,1,NA,NA,NA,NA,1
Vitis rotundifolia,McNairy,47109,4,1,NA,NA,NA,5
Vitis rotundifolia,Tishomingo,28141,1,7,NA,NA,1,9
Vitis rotundifolia,Colbert,01033,6,1,NA,NA,1,8
Vitis rotundifolia,Franklin,01059,1,NA,NA,NA,1,2
Vitis rotundifolia,Itawamba,28057,2,4,NA,NA,1,7
Vitis rotundifolia,Marion,01093,4,2,NA,NA,1,7
Vitis rotundifolia,Monroe,28095,1,NA,NA,NA,NA,1
Vitis rotundifolia,Lamar,01075,1,1,NA,NA,1,3
Vitis rotundifolia,Lowndes,28087,1,NA,NA,NA,NA,1
