species,projection,buffer_km,SRS_ex,GRS_ex,ERS_ex,FCS_ex,FCS_ex_class,SRS_in,GRS_in,ERS_in,FCS_in,FCS_in_class,FCS_min,FCS_min_class,FCS_max,FCS_max_class,FCS_mean,FCS_mean_class,GRS_ex_SD,GRS_ex_CV,ERS_ex_SD,ERS_ex_CV,FCS_ex_SD,FCS_ex_CV,GRS_in_SD,GRS_in_CV,ERS_in_SD,ERS_in_CV,FCS_in_SD,FCS_in_CV,FCS_min_SD,FCS_min_CV,FCS_max_SD,FCS_max_CV,FCS_mean_SD,FCS_mean_CV
Vitis martineziana,EqualArea,1,0,0,0,0,UP,10,4.231524860208554,100,38.07717495340285,HP,0,UP,38.07717495340285,HP,19.038587476701423,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis martineziana,EqualArea,5,0,0,0,0,UP,10,4.231524860208554,100,38.07717495340285,HP,0,UP,38.07717495340285,HP,19.038587476701423,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis martineziana,EqualArea,20,0,0,0,0,UP,10,4.231524860208554,100,38.07717495340285,HP,0,UP,38.07717495340285,HP,19.038587476701423,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis martineziana,EqualArea,50,0,0,0,0,UP,10,4.231524860208554,100,38.07717495340285,HP,0,UP,38.07717495340285,HP,19.038587476701423,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis martineziana,EqualArea,100,0,0,0,0,UP,10,4.231524860208554,100,38.07717495340285,HP,0,UP,38.07717495340285,HP,19.038587476701423,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis monticola,WGS84,1,5.730659025787966,0.02717050151986877,75,26.919276509102612,HP,23.85786802030457,2.073006183829725,100,41.976958068044766,HP,26.919276509102612,HP,41.976958068044766,HP,34.44811728857369,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis monticola,WGS84,5,5.730659025787966,0.6683134664656732,75,27.13299083075121,HP,23.85786802030457,2.073006183829725,100,41.976958068044766,HP,27.13299083075121,HP,41.976958068044766,HP,34.55497444939799,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis monticola,WGS84,20,5.730659025787966,10.122157109975827,75,30.284272045254596,HP,23.85786802030457,2.073006183829725,100,41.976958068044766,HP,30.284272045254596,HP,41.976958068044766,HP,36.13061505664968,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis monticola,WGS84,50,5.730659025787966,47.86463928313495,75,42.86509943630764,HP,23.85786802030457,2.073006183829725,100,41.976958068044766,HP,41.976958068044766,HP,42.86509943630764,HP,42.4210287521762,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis monticola,WGS84,100,5.730659025787966,86.1696320963213,75,55.633430374036415,MP,23.85786802030457,2.073006183829725,100,41.976958068044766,HP,41.976958068044766,HP,55.633430374036415,MP,48.805194221040594,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis monticola,EqualArea,1,5.730659025787966,0.02621205474651959,75,26.918957026844826,HP,18.02030456852792,1.9588471456785324,100,39.99305057140215,HP,26.918957026844826,HP,39.99305057140215,HP,33.456003799123486,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis monticola,EqualArea,5,5.730659025787966,0.6663910849003574,75,27.13235003689611,HP,18.02030456852792,1.9588471456785324,100,39.99305057140215,HP,27.13235003689611,HP,39.99305057140215,HP,33.56270030414913,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis monticola,EqualArea,20,5.730659025787966,10.119869578421428,75,30.283509534736464,HP,18.02030456852792,1.9588471456785324,100,39.99305057140215,HP,30.283509534736464,HP,39.99305057140215,HP,35.13828005306931,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
